id_leggo,id_autor_parlametria,id_ext,casa,id_autor,tipo_autor,casa_autor,tipo_generico,sigla_local,peso_total_documentos,num_documentos
250,1204412,2242618,camara,204412,Deputado,camara,Emenda,PLEN,0.14285714285714285,1
250,1204453,2242618,camara,204453,Deputado,camara,Emenda,PLEN,0.14285714285714285,1
250,1204480,2242618,camara,204480,Deputado,camara,Emenda,PLEN,0.14285714285714285,1
250,1204527,2242618,camara,204527,Deputado,camara,Emenda,PLEN,0.14285714285714285,1
250,174161,2242618,camara,74161,Deputado,camara,Emenda,MESA,0.1111111111111111,1
250,1141470,2242618,camara,141470,Deputado,camara,Emenda,MESA,0.1,1
250,1160556,2242618,camara,160556,Deputado,camara,Emenda,MESA,0.1,1
396,1204544,2242630,camara,204544,Deputado,camara,Prop. Original / Apensada,CCP,2,2
396,1160655,2242630,camara,160655,Deputado,camara,Prop. Original / Apensada,CCP,1,1
396,1204440,2242630,camara,204440,Deputado,camara,Prop. Original / Apensada,CCP,1,1
396,1204485,2242630,camara,204485,Deputado,camara,Prop. Original / Apensada,CCP,1,1
396,1204512,2242630,camara,204512,Deputado,camara,Prop. Original / Apensada,CCP,1,1
534,1204418,2242636,camara,204418,Deputado,camara,Prop. Original / Apensada,MESA,1,1
534,1204418,2242636,camara,204418,Deputado,camara,Requerimento,SEPRO,1,1
813,1204510,2242642,camara,204510,Deputado,camara,Prop. Original / Apensada,PLEN,1,1
813,1160531,2242642,camara,160531,Deputado,camara,Requerimento,MESA,0.16666666666666666,1
813,1160541,2242642,camara,160541,Deputado,camara,Requerimento,MESA,0.16666666666666666,1
813,1178876,2242642,camara,178876,Deputado,camara,Requerimento,MESA,0.16666666666666666,1
813,1204359,2242642,camara,204359,Deputado,camara,Requerimento,MESA,0.16666666666666666,1
813,1204476,2242642,camara,204476,Deputado,camara,Requerimento,MESA,0.16666666666666666,1
813,1204530,2242642,camara,204530,Deputado,camara,Requerimento,MESA,0.16666666666666666,1
311,1178961,2242656,camara,178961,Deputado,camara,Parecer,PLEN,12,12
311,1178961,2242656,camara,178961,Deputado,camara,Parecer,CSSF,2,2
311,1204407,2242656,camara,204407,Deputado,camara,Emenda,PLEN,2,2
311,174043,2242656,camara,74043,Deputado,camara,Requerimento,PLEN,1,1
311,174161,2242656,camara,74161,Deputado,camara,Requerimento,MESA,1,1
311,174693,2242656,camara,74693,Deputado,camara,Outros,MESA,1,1
311,1178961,2242656,camara,178961,Deputado,camara,Emenda,PLEN,1,1
311,1178961,2242656,camara,178961,Deputado,camara,Parecer,MESA,1,1
311,1204354,2242656,camara,204354,Deputado,camara,Prop. Original / Apensada,MESA,1,1
311,1204372,2242656,camara,204372,Deputado,camara,Emenda,PLEN,1,1
311,1204503,2242656,camara,204503,Deputado,camara,Emenda,PLEN,1,1
311,1204503,2242656,camara,204503,Deputado,camara,Requerimento,NAJUR(SGM),1,1
528,174043,2242658,camara,74043,Deputado,camara,Requerimento,MESA,1,1
528,174043,2242658,camara,74043,Deputado,camara,Requerimento,PLEN,1,1
528,1204556,2242658,camara,204556,Deputado,camara,Prop. Original / Apensada,PLEN,1,1
730,1204499,2242663,camara,204499,Deputado,camara,Requerimento,NAJUR(SGM),2,2
730,1204499,2242663,camara,204499,Deputado,camara,Prop. Original / Apensada,PLEN,1,1
294,1204436,2242664,camara,204436,Deputado,camara,Parecer,PLEN,13,13
294,1204548,2242664,camara,204548,Deputado,camara,Emenda,PLEN,2,2
294,174439,2242664,camara,74439,Deputado,camara,Emenda,MESA,1.25,5
294,1132504,2242664,camara,132504,Deputado,camara,Emenda,MESA,1.1666666666666667,5
294,174693,2242664,camara,74693,Deputado,camara,Outros,MESA,1,1
294,1115746,2242664,camara,115746,Deputado,camara,Emenda,PLEN,1,1
294,1141450,2242664,camara,141450,Deputado,camara,Prop. Original / Apensada,MESA,1,1
294,1143084,2242664,camara,143084,Deputado,camara,Prop. Original / Apensada,CCP,1,1
294,1143632,2242664,camara,143632,Deputado,camara,Prop. Original / Apensada,CCP,1,1
294,1152610,2242664,camara,152610,Deputado,camara,Prop. Original / Apensada,CCP,1,1
294,1160588,2242664,camara,160588,Deputado,camara,Requerimento,PLEN,1,1
294,1204381,2242664,camara,204381,Deputado,camara,Emenda,PLEN,1,1
294,1204436,2242664,camara,204436,Deputado,camara,Emenda,PLEN,1,1
294,1204436,2242664,camara,204436,Deputado,camara,Parecer,CDEICS,1,1
294,1204541,2242664,camara,204541,Deputado,camara,Emenda,PLEN,1,1
294,1160511,2242664,camara,160511,Deputado,camara,Emenda,MESA,0.75,3
294,1204527,2242664,camara,204527,Deputado,camara,Emenda,MESA,0.7,2
294,1141518,2242664,camara,141518,Deputado,camara,Emenda,MESA,0.5,1
294,1143084,2242664,camara,143084,Deputado,camara,Emenda,MESA,0.5,1
294,1204381,2242664,camara,204381,Deputado,camara,Emenda,MESA,0.5,1
294,173943,2242664,camara,73943,Deputado,camara,Emenda,MESA,0.41666666666666663,2
294,1178857,2242664,camara,178857,Deputado,camara,Emenda,MESA,0.41666666666666663,2
294,1204541,2242664,camara,204541,Deputado,camara,Emenda,MESA,0.41666666666666663,2
294,1204359,2242664,camara,204359,Deputado,camara,Emenda,MESA,0.3333333333333333,1
294,1204556,2242664,camara,204556,Deputado,camara,Emenda,MESA,0.3333333333333333,1
294,174043,2242664,camara,74043,Deputado,camara,Emenda,MESA,0.25,1
294,1178946,2242664,camara,178946,Deputado,camara,Emenda,MESA,0.25,1
294,1204466,2242664,camara,204466,Deputado,camara,Emenda,MESA,0.25,1
294,166179,2242664,camara,66179,Deputado,camara,Emenda,MESA,0.2,1
294,174439,2242664,camara,74439,Deputado,camara,Emenda,PLEN,0.2,1
294,1132504,2242664,camara,132504,Deputado,camara,Emenda,PLEN,0.2,1
294,1141422,2242664,camara,141422,Deputado,camara,Emenda,MESA,0.2,1
294,1141513,2242664,camara,141513,Deputado,camara,Emenda,MESA,0.2,1
294,1160511,2242664,camara,160511,Deputado,camara,Emenda,PLEN,0.2,1
294,1178857,2242664,camara,178857,Deputado,camara,Emenda,PLEN,0.2,1
294,1204393,2242664,camara,204393,Deputado,camara,Emenda,PLEN,0.2,1
294,1204395,2242664,camara,204395,Deputado,camara,Emenda,MESA,0.2,1
294,174262,2242664,camara,74262,Deputado,camara,Emenda,MESA,0.16666666666666666,1
293,1178959,2242681,camara,178959,Deputado,camara,Parecer,PLEN,14,14
293,1132504,2242681,camara,132504,Deputado,camara,Emenda,PLEN,4.5,6
293,1122974,2242681,camara,122974,Deputado,camara,Emenda,PLEN,2,2
293,1178884,2242681,camara,178884,Deputado,camara,Emenda,PLEN,2,2
293,1204541,2242681,camara,204541,Deputado,camara,Emenda,PLEN,2,2
293,1204541,2242681,camara,204541,Deputado,camara,Requerimento,MESA,2,2
293,1204561,2242681,camara,204561,Deputado,camara,Emenda,PLEN,1.1111111111111112,2
293,173943,2242681,camara,73943,Deputado,camara,Emenda,PLEN,1,1
293,174693,2242681,camara,74693,Deputado,camara,Outros,MESA,1,1
293,198057,2242681,camara,98057,Deputado,camara,Emenda,PLEN,1,1
293,1141422,2242681,camara,141422,Deputado,camara,Requerimento,PLEN,1,1
293,1141555,2242681,camara,141555,Deputado,camara,Emenda,PLEN,1,1
293,1157130,2242681,camara,157130,Deputado,camara,Emenda,PLEN,1,1
293,1157130,2242681,camara,157130,Deputado,camara,Requerimento,MESA,1,1
293,1178939,2242681,camara,178939,Deputado,camara,Emenda,PLEN,1,1
293,1178959,2242681,camara,178959,Deputado,camara,Emenda,PLEN,1,1
293,1178959,2242681,camara,178959,Deputado,camara,Parecer,CTASP,1,1
293,1204372,2242681,camara,204372,Deputado,camara,Emenda,PLEN,1,1
293,1204488,2242681,camara,204488,Deputado,camara,Requerimento,MESA,1,1
293,1204503,2242681,camara,204503,Deputado,camara,Emenda,PLEN,1,2
293,1204541,2242681,camara,204541,Deputado,camara,Requerimento,NAJUR(SGM),1,1
293,1205535,2242681,camara,205535,Deputado,camara,Emenda,MESA,1,1
293,1164360,2242681,camara,164360,Deputado,camara,Requerimento,MESA,0.5,1
293,1204412,2242681,camara,204412,Deputado,camara,Requerimento,MESA,0.5,1
293,1204426,2242681,camara,204426,Deputado,camara,Emenda,PLEN,0.5,1
293,181297,2242681,camara,81297,Deputado,camara,Prop. Original / Apensada,MESA,0.16666666666666666,1
293,1178857,2242681,camara,178857,Deputado,camara,Prop. Original / Apensada,MESA,0.16666666666666666,1
293,1178956,2242681,camara,178956,Deputado,camara,Prop. Original / Apensada,MESA,0.16666666666666666,1
293,1204412,2242681,camara,204412,Deputado,camara,Prop. Original / Apensada,MESA,0.16666666666666666,1
293,1204503,2242681,camara,204503,Deputado,camara,Prop. Original / Apensada,MESA,0.16666666666666666,1
293,1204528,2242681,camara,204528,Deputado,camara,Prop. Original / Apensada,MESA,0.16666666666666666,1
293,174419,2242681,camara,74419,Deputado,camara,Emenda,PLEN,0.1111111111111111,1
293,1160511,2242681,camara,160511,Deputado,camara,Emenda,PLEN,0.1111111111111111,1
293,1160528,2242681,camara,160528,Deputado,camara,Emenda,PLEN,0.1111111111111111,1
293,1178927,2242681,camara,178927,Deputado,camara,Emenda,PLEN,0.1111111111111111,1
293,1178931,2242681,camara,178931,Deputado,camara,Emenda,PLEN,0.1111111111111111,1
293,1204389,2242681,camara,204389,Deputado,camara,Emenda,PLEN,0.1111111111111111,1
293,1204542,2242681,camara,204542,Deputado,camara,Emenda,PLEN,0.1111111111111111,1
293,1206231,2242681,camara,206231,Deputado,camara,Emenda,PLEN,0.1111111111111111,1
394,1178925,2242684,camara,178925,Deputado,camara,Requerimento,NAJUR(SGM),1,1
394,1204379,2242684,camara,204379,Deputado,camara,Requerimento,PLEN,1,1
394,1160518,2242684,camara,160518,Deputado,camara,Prop. Original / Apensada,CCP,0.2,1
394,1178934,2242684,camara,178934,Deputado,camara,Prop. Original / Apensada,CCP,0.2,1
394,1178939,2242684,camara,178939,Deputado,camara,Prop. Original / Apensada,CCP,0.2,1
394,1204379,2242684,camara,204379,Deputado,camara,Prop. Original / Apensada,CCP,0.2,1
394,1204487,2242684,camara,204487,Deputado,camara,Prop. Original / Apensada,CCP,0.2,1
533,1160541,2242698,camara,160541,Deputado,camara,Requerimento,SEPRO,1,1
533,1160587,2242698,camara,160587,Deputado,camara,Prop. Original / Apensada,MESA,1,1
539,1191923,2242707,camara,191923,Deputado,camara,Prop. Original / Apensada,MESA,1,1
539,1191923,2242707,camara,191923,Deputado,camara,Requerimento,SEPRO,1,1
754,1204371,2242713,camara,204371,Deputado,camara,Prop. Original / Apensada,MESA,0.5,1
754,1204371,2242713,camara,204371,Deputado,camara,Requerimento,MESA,0.5,1
754,1204534,2242713,camara,204534,Deputado,camara,Prop. Original / Apensada,MESA,0.5,1
754,1204534,2242713,camara,204534,Deputado,camara,Requerimento,MESA,0.5,1
400,1160655,2242716,camara,160655,Deputado,camara,Prop. Original / Apensada,CCP,1,1
739,1132504,2242728,camara,132504,Deputado,camara,Requerimento,NAJUR(SGM),1,1
739,1171619,2242728,camara,171619,Deputado,camara,Prop. Original / Apensada,PLEN,0.5,1
739,1178970,2242728,camara,178970,Deputado,camara,Prop. Original / Apensada,PLEN,0.5,1
739,1160610,2242728,camara,160610,Deputado,camara,Requerimento,NAJUR(SGM),0.3333333333333333,1
739,1171619,2242728,camara,171619,Deputado,camara,Requerimento,NAJUR(SGM),0.3333333333333333,1
739,1178970,2242728,camara,178970,Deputado,camara,Requerimento,NAJUR(SGM),0.3333333333333333,1
395,174400,2242731,camara,74400,Deputado,camara,Prop. Original / Apensada,CCP,1,1
300,1178975,2242756,camara,178975,Deputado,camara,Parecer,PLEN,7,7
300,1160508,2242756,camara,160508,Deputado,camara,Emenda,PLEN,2,2
300,1179587,2242756,camara,179587,Deputado,camara,Emenda,PLEN,2,2
300,1160541,2242756,camara,160541,Deputado,camara,Requerimento,PLEN,1,1
300,1178975,2242756,camara,178975,Deputado,camara,Emenda,PLEN,1,1
300,1204503,2242756,camara,204503,Deputado,camara,Emenda,PLEN,1,1
437,174057,2242762,camara,74057,Deputado,camara,Prop. Original / Apensada,CCP,2,2
521,1204453,2242763,camara,204453,Deputado,camara,Parecer,PLEN,9,9
521,1204392,2242763,camara,204392,Deputado,camara,Emenda,PLEN,3,4
521,1204454,2242763,camara,204454,Deputado,camara,Emenda,MESA,2,2
521,174057,2242763,camara,74057,Deputado,camara,Prop. Original / Apensada,CCP,1,1
521,174057,2242763,camara,74057,Deputado,camara,Requerimento,NAJUR(SGM),1,1
521,174057,2242763,camara,74057,Deputado,camara,Requerimento,PLEN,1,2
521,174693,2242763,camara,74693,Deputado,camara,Outros,MESA,1,1
521,1141450,2242763,camara,141450,Deputado,camara,Emenda,PLEN,1,2
521,1160534,2242763,camara,160534,Deputado,camara,Prop. Original / Apensada,CCP,1,1
521,1160575,2242763,camara,160575,Deputado,camara,Prop. Original / Apensada,CCP,1,1
521,1178910,2242763,camara,178910,Deputado,camara,Emenda,MESA,1,2
521,1178930,2242763,camara,178930,Deputado,camara,Emenda,MESA,1,2
521,1204364,2242763,camara,204364,Deputado,camara,Requerimento,SEPRO,1,1
521,1204453,2242763,camara,204453,Deputado,camara,Parecer,MESA,1,1
521,1204481,2242763,camara,204481,Deputado,camara,Requerimento,SEPRO,1,1
521,1204507,2242763,camara,204507,Deputado,camara,Requerimento,SEPRO,1,1
521,1204525,2242763,camara,204525,Deputado,camara,Prop. Original / Apensada,CCP,1,1
521,1204525,2242763,camara,204525,Deputado,camara,Requerimento,NAJUR(SGM),1,1
521,1204544,2242763,camara,204544,Deputado,camara,Prop. Original / Apensada,CCP,1,1
521,1204565,2242763,camara,204565,Deputado,camara,Prop. Original / Apensada,CCP,1,1
521,1204565,2242763,camara,204565,Deputado,camara,Requerimento,SEPRO,1,1
521,174057,2242763,camara,74057,Deputado,camara,Prop. Original / Apensada,MESA,0.5,1
521,174848,2242763,camara,74848,Deputado,camara,Prop. Original / Apensada,MESA,0.5,1
521,174848,2242763,camara,74848,Deputado,camara,Requerimento,PLEN,0.5,1
521,1139285,2242763,camara,139285,Deputado,camara,Prop. Original / Apensada,CCP,0.5,1
521,1141450,2242763,camara,141450,Deputado,camara,Emenda,MESA,0.5,1
521,1178925,2242763,camara,178925,Deputado,camara,Requerimento,PLEN,0.5,1
521,1204423,2242763,camara,204423,Deputado,camara,Emenda,MESA,0.5,1
521,1204542,2242763,camara,204542,Deputado,camara,Prop. Original / Apensada,CCP,0.5,1
521,174784,2242763,camara,74784,Deputado,camara,Requerimento,NAJUR(SGM),0.3333333333333333,1
521,1141518,2242763,camara,141518,Deputado,camara,Emenda,MESA,0.3333333333333333,1
521,1141518,2242763,camara,141518,Deputado,camara,Emenda,PLEN,0.3333333333333333,1
521,1178945,2242763,camara,178945,Deputado,camara,Emenda,MESA,0.3333333333333333,1
521,1204357,2242763,camara,204357,Deputado,camara,Requerimento,NAJUR(SGM),0.3333333333333333,1
521,1204364,2242763,camara,204364,Deputado,camara,Emenda,MESA,0.3333333333333333,1
521,1204364,2242763,camara,204364,Deputado,camara,Emenda,PLEN,0.3333333333333333,1
521,1204369,2242763,camara,204369,Deputado,camara,Emenda,MESA,0.3333333333333333,1
521,1204377,2242763,camara,204377,Deputado,camara,Requerimento,NAJUR(SGM),0.3333333333333333,1
521,1204395,2242763,camara,204395,Deputado,camara,Emenda,MESA,0.3333333333333333,1
521,1204411,2242763,camara,204411,Deputado,camara,Emenda,MESA,0.3333333333333333,1
521,1204504,2242763,camara,204504,Deputado,camara,Emenda,PLEN,0.3333333333333333,1
521,174262,2242763,camara,74262,Deputado,camara,Requerimento,COAPP(SGM),0.125,1
521,1122974,2242763,camara,122974,Deputado,camara,Requerimento,COAPP(SGM),0.125,1
521,1160531,2242763,camara,160531,Deputado,camara,Requerimento,COAPP(SGM),0.125,1
521,1160541,2242763,camara,160541,Deputado,camara,Requerimento,COAPP(SGM),0.125,1
521,1178857,2242763,camara,178857,Deputado,camara,Requerimento,COAPP(SGM),0.125,1
521,1204359,2242763,camara,204359,Deputado,camara,Requerimento,COAPP(SGM),0.125,1
521,1204398,2242763,camara,204398,Deputado,camara,Requerimento,COAPP(SGM),0.125,1
521,1204565,2242763,camara,204565,Deputado,camara,Requerimento,COAPP(SGM),0.125,1
299,1141391,2242777,camara,141391,Deputado,camara,Prop. Original / Apensada,CCP,1,1
299,1141391,2242777,camara,141391,Deputado,camara,Requerimento,COAPP(SGM),1,1
542,1160534,2242781,camara,160534,Deputado,camara,Prop. Original / Apensada,CCP,1,1
542,1160575,2242781,camara,160575,Deputado,camara,Prop. Original / Apensada,CCP,1,1
542,1204525,2242781,camara,204525,Deputado,camara,Prop. Original / Apensada,CCP,1,1
542,1204525,2242781,camara,204525,Deputado,camara,Requerimento,NAJUR(SGM),1,1
542,1204544,2242781,camara,204544,Deputado,camara,Prop. Original / Apensada,CCP,1,1
542,1139285,2242781,camara,139285,Deputado,camara,Prop. Original / Apensada,CCP,0.5,1
542,1204542,2242781,camara,204542,Deputado,camara,Prop. Original / Apensada,CCP,0.5,1
542,174784,2242781,camara,74784,Deputado,camara,Requerimento,NAJUR(SGM),0.3333333333333333,1
542,1204357,2242781,camara,204357,Deputado,camara,Requerimento,NAJUR(SGM),0.3333333333333333,1
542,1204377,2242781,camara,204377,Deputado,camara,Requerimento,NAJUR(SGM),0.3333333333333333,1
307,1141411,2242785,camara,141411,Deputado,camara,Prop. Original / Apensada,MESA,1,1
517,1204527,2242787,camara,204527,Deputado,camara,Requerimento,NAJUR(SGM),1,1
517,1204503,2242787,camara,204503,Deputado,camara,Requerimento,NAJUR(SGM),0.8111111111111111,4
517,1178857,2242787,camara,178857,Deputado,camara,Requerimento,PLEN,0.6111111111111112,2
517,1204503,2242787,camara,204503,Deputado,camara,Requerimento,PLEN,0.6111111111111112,2
517,1204412,2242787,camara,204412,Deputado,camara,Requerimento,NAJUR(SGM),0.6,2
517,1132504,2242787,camara,132504,Deputado,camara,Requerimento,SEPRO,0.3333333333333333,1
517,1160575,2242787,camara,160575,Deputado,camara,Requerimento,SEPRO,0.3333333333333333,1
517,1204503,2242787,camara,204503,Deputado,camara,Requerimento,SEPRO,0.3333333333333333,1
517,173943,2242787,camara,73943,Deputado,camara,Requerimento,NAJUR(SGM),0.3111111111111111,3
517,174057,2242787,camara,74057,Deputado,camara,Requerimento,NAJUR(SGM),0.3111111111111111,3
517,174848,2242787,camara,74848,Deputado,camara,Requerimento,NAJUR(SGM),0.3111111111111111,3
517,181297,2242787,camara,81297,Deputado,camara,Requerimento,NAJUR(SGM),0.3111111111111111,3
517,1164360,2242787,camara,164360,Deputado,camara,Requerimento,NAJUR(SGM),0.3111111111111111,3
517,1204366,2242787,camara,204366,Deputado,camara,Requerimento,NAJUR(SGM),0.3111111111111111,3
517,1204500,2242787,camara,204500,Deputado,camara,Requerimento,NAJUR(SGM),0.3111111111111111,3
517,1178857,2242787,camara,178857,Deputado,camara,Requerimento,NAJUR(SGM),0.2,2
517,173943,2242787,camara,73943,Deputado,camara,Requerimento,MESA,0.125,1
517,174848,2242787,camara,74848,Deputado,camara,Requerimento,MESA,0.125,1
517,181297,2242787,camara,81297,Deputado,camara,Requerimento,MESA,0.125,1
517,1164360,2242787,camara,164360,Deputado,camara,Requerimento,MESA,0.125,1
517,1204366,2242787,camara,204366,Deputado,camara,Requerimento,MESA,0.125,1
517,1204500,2242787,camara,204500,Deputado,camara,Requerimento,MESA,0.125,1
517,1204503,2242787,camara,204503,Deputado,camara,Requerimento,MESA,0.125,1
517,1205535,2242787,camara,205535,Deputado,camara,Requerimento,MESA,0.125,1
517,173943,2242787,camara,73943,Deputado,camara,Prop. Original / Apensada,MESA,0.1111111111111111,1
517,173943,2242787,camara,73943,Deputado,camara,Requerimento,PLEN,0.1111111111111111,1
517,174848,2242787,camara,74848,Deputado,camara,Prop. Original / Apensada,MESA,0.1111111111111111,1
517,174848,2242787,camara,74848,Deputado,camara,Requerimento,PLEN,0.1111111111111111,1
517,181297,2242787,camara,81297,Deputado,camara,Prop. Original / Apensada,MESA,0.1111111111111111,1
517,181297,2242787,camara,81297,Deputado,camara,Requerimento,PLEN,0.1111111111111111,1
517,1164360,2242787,camara,164360,Deputado,camara,Prop. Original / Apensada,MESA,0.1111111111111111,1
517,1164360,2242787,camara,164360,Deputado,camara,Requerimento,PLEN,0.1111111111111111,1
517,1178857,2242787,camara,178857,Deputado,camara,Prop. Original / Apensada,MESA,0.1111111111111111,1
517,1204366,2242787,camara,204366,Deputado,camara,Prop. Original / Apensada,MESA,0.1111111111111111,1
517,1204366,2242787,camara,204366,Deputado,camara,Requerimento,PLEN,0.1111111111111111,1
517,1204500,2242787,camara,204500,Deputado,camara,Prop. Original / Apensada,MESA,0.1111111111111111,1
517,1204500,2242787,camara,204500,Deputado,camara,Requerimento,PLEN,0.1111111111111111,1
