data_hora,descricao_situacao,descricao_tramitacao,despacho,id_prop,id_situacao,id_tipo_tramitacao,regime,sequencia,sigla_orgao,uri_orgao,url,fase,evento,local
2017-08-21T00:00:00Z,Aguardando Parecer,Notificações,Recebido o Informativo da CONOF.,257161,915,1005,"Urgência (Art. 155, RICD)",219,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1589184,discussao_deliberacao,NA,CCJC
2017-08-22T00:00:00Z,NA,Notificação de Despacho,"Indeferido o Requerimento n. 6.961/2017, conforme despacho do seguinte teor: ""Indefiro o pedido contido no Requerimento n. 6.961/2017, nos termos do art. 142, caput, do RICD, visto não haver entre os Projetos de Lei n. 4.663/2016 e 3.729/2004 correlação apta a justificar a respectiva tramitação conjunta. Publique-se. Oficie-se"".",257161,NA,203,"Urgência (Art. 155, RICD)",220,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,discussao_deliberacao,NA,CCJC
2017-08-22T15:57:00Z,Pronta para Pauta,Apresentação de Requerimento,"Apresentação do Requerimento de Apensação n. 7058/2017, pela Deputada Leandre (PV-PR), que: ""Solicita a apensação do Projeto de Lei nº 2.163 de 2011 ao Projeto de Lei nº 3.729 de 2004"".",257161,924,194,"Urgência (Art. 155, RICD)",221,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1589820,discussao_deliberacao,requerimento_apensacao,CCJC
2017-08-23T09:47:00Z,Aguardando Parecer,Apresentação de Requerimento,"Apresentação do Requerimento n. 342/2017, pelo Deputado Alessandro Molon (REDE-RJ), que: ""Requer a realização de Audiência Pública para debater o PL 3729/04"".",257161,915,194,"Urgência (Art. 155, RICD)",222,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1590213,discussao_deliberacao,requerimento_audiencia_publica,CCJC
2017-08-23T10:00:00Z,Aguardando Parecer,Retirada de Pauta,"Retirado de pauta, de ofício.",257161,915,250,"Urgência (Art. 155, RICD)",223,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,discussao_deliberacao,NA,CCJC
2017-08-29T11:38:00Z,Aguardando Parecer,Recebimento - Relator,"Apresentação do Parecer do Relator, PRL 13 CFT, pelo Dep. Mauro Pereira",257161,915,501,"Urgência (Art. 155, RICD)",224,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1592274,discussao_deliberacao,NA,CCJC
2017-08-29T11:38:00Z,Aguardando Parecer,Parecer do Relator,"Parecer do Relator, Dep. Mauro Pereira (PMDB-RS), pela adequação financeira e orçamentária; do Projeto de Lei 3729/2004, e dos PL's 3957/2004, 5435/2005, 5576/2005, 1147/2007, 2029/2007, 358/2011, 1700/2011, 2941/2011, 5716/2013, 5918/2013, 6908/2013, 8062/2014, 1546/2015, 3829/2015, 4429/2016, 5818/2016, 6411/2016, 6877/2017, 7143/2017, apensados, e dos Substitutivos das Comissões de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural e de Meio Ambiente e Desenvolvimento Sustentável; e no mérito pela aprovação dos PL's 3729/2044, 3957/2004, 5435/2005, 358/2011, 1700/2011, 2941/2011, 5716/2013, 5918/2013, 8062/2014, 5146/2015, 3829/2015, 4429/2016, 6411/2016, 6877/2017 e 7143/2017, com Substitutivo; e pela rejeição dos PL's 5576/2005, 1147/2007, 2029/2007, 6908/2013 e 5818/2016, apensados.",257161,915,322,"Urgência (Art. 155, RICD)",225,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1592274,discussao_deliberacao,NA,CCJC
2017-09-11T00:00:00Z,NA,Notificação de Apensação,"Deferido o Requerimento n. 7.058/2017, conforme despacho do seguinte teor: ""Defiro o Requerimento n. 7.058/2017, nos termos dos arts. 142, caput, e 143, II, b, do RICD. Apense-se o Projeto de Lei n. 2.163/2011 ao Projeto de Lei n. 3.729/2004. Publique-se. Oficie-se"".",257161,NA,504,"Urgência (Art. 155, RICD)",226,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1595725,discussao_deliberacao,NA,CCJC
2017-09-11T00:00:00Z,NA,Notificações,"À CCJC o Memo nº 187/17, solicitando a apensação do PL 2.163/11 a este.
",257161,NA,1005,"Urgência (Art. 155, RICD)",227,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1595897,discussao_deliberacao,NA,CCJC
2017-09-13T10:00:00Z,Aguardando Parecer,Retirada de Pauta,Retirado de pauta a pedido do relator.,257161,915,250,"Urgência (Art. 155, RICD)",228,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,discussao_deliberacao,NA,CCJC
2017-09-13T16:27:00Z,Aguardando Parecer,Notificação de Apensação,Apensação do PL 2163/2011 a esta proposição.,257161,915,504,"Urgência (Art. 155, RICD)",229,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,discussao_deliberacao,NA,CCJC
2017-10-11T15:16:00Z,Pronta para Pauta,Apresentação de Requerimento,"Apresentação do Requerimento de Desapensação n. 7438/2017, pelo Deputado Irajá Abreu (PSD-TO), que: ""Requer a desapensação do Projeto de Lei nº 2.163 de 2011, de autoria do parlamentar que subscreve, do Projeto de Lei nº 3.729 de 2004"".",257161,924,194,"Urgência (Art. 155, RICD)",230,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1608335,discussao_deliberacao,NA,CCJC
2017-10-18T00:00:00Z,NA,Notificação de Despacho,"Deferido o Requerimento n. 7438/2017, conforme despacho do seguinte teor: “Defiro o Requerimento n. 7.438/2017. Desapense-se o Projeto de Lei n. 2.163/2011 do Projeto de Lei n. 3.729/2004. Publique-se. Oficie-se”.",257161,NA,203,"Urgência (Art. 155, RICD)",231,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,discussao_deliberacao,NA,CCJC
2017-12-01T11:04:00Z,NA,Notificação de Apensação,Apense-se a este(a) o(a) PL-9177/2017.,257161,NA,504,"Urgência (Art. 155, RICD)",232,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1627627,discussao_deliberacao,NA,CCJC
2017-12-07T13:35:00Z,Aguardando Parecer,Notificação de Apensação,Apensação do PL 9177/2017 a esta proposição.,257161,915,504,"Urgência (Art. 155, RICD)",233,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,discussao_deliberacao,NA,CCJC
2018-03-13T00:00:00Z,NA,Publicação de Proposição,Encaminhada à publicação (republicação em avulso letra B para inclusão de apensados - 20).,257161,NA,604,"Urgência (Art. 155, RICD)",234,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,NA,discussao_deliberacao,NA,CCJC
2018-04-11T00:00:00Z,Aguardando Parecer,Designação de Relator,"Designado Relator, Dep. Maurício Quintella Lessa (PR-AL)",257161,915,320,"Urgência (Art. 155, RICD)",237,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,relatoria,NA,CCJC
