legislatura,id_entidade,id_entidade_parlametria,casa,nome,sexo,partido,uf,situacao,em_exercicio,is_parlamentar
53,154178,1154178,camara,Milton Vieira,M,REPUBLICANOS,SP,Titular,1,1
53,74862,174862,camara,Miro Teixeira,M,REDE,RJ,Titular,0,1
53,74238,174238,camara,Moacir Micheletto,M,PMDB,PR,Titular,0,1
53,139311,1139311,camara,Moises Avelino,M,PMDB,TO,Titular,0,1
53,141537,1141537,camara,Moreira Mendes,M,PSD,RO,Titular,0,1
53,74318,174318,camara,Mussa Demes,M,DEM,PI,Titular,0,1
53,74108,174108,camara,Narcio Rodrigues,M,PSDB,MG,Titular,0,1
53,133372,1133372,camara,Natan Donadon,M,S.PART.,RO,Titular,0,1
53,74491,174491,camara,Nazareno Fonteles,M,PT,PI,Suplente,0,1
53,141510,1141510,camara,Neilton Mulim,M,PR,RJ,Titular,0,1
53,74038,174038,camara,Nélio Dias,M,PP**,RN,Titular,0,1
53,73416,173416,camara,Nelson Bornier,M,PMDB,RJ,Suplente,0,1
53,141511,1141511,camara,Nelson Goetten,M,PR,SC,Titular,0,1
53,73553,173553,camara,Nelson Marquezelli,M,PTB,SP,Titular,0,1
53,73781,173781,camara,Nelson Meurer,M,PP,PR,Titular,0,1
53,74571,174571,camara,Nelson Pellegrino,M,PT,BA,Titular,0,1
53,73907,173907,camara,Nelson Proença,M,PPS,RS,Titular,0,1
53,73761,173761,camara,Nelson Trad,M,PMDB,MS,Titular,0,1
53,146307,1146307,camara,Neri Geller,M,PP,MT,Titular,1,1
53,74165,174165,camara,Neucimar Fraga,M,PR,ES,Titular,0,1
53,141512,1141512,camara,Neudo Campos,M,PP**,RR,Titular,0,1
53,74447,174447,camara,Nice Lobão,F,PSD,MA,Titular,0,1
53,74080,174080,camara,Nicias Ribeiro,M,PSDB,PA,Suplente,0,1
53,73594,173594,camara,Nilmar Ruiz,F,PEN,TO,Suplente,0,1
53,74365,174365,camara,Nilson Mourão,M,PT,AC,Titular,0,1
53,74352,174352,camara,Nilson Pinto,M,PSDB,PA,Titular,1,1
53,74159,174159,camara,Odair Cunha,M,PT,MG,Titular,1,1
53,73782,173782,camara,Odílio Balbinotti,M,PMDB,PR,Efetivado,0,1
53,74005,174005,camara,Olavo Calheiros,M,PMDB,AL,Titular,0,1
53,74399,174399,camara,Onyx Lorenzoni,M,DEM,RS,Titular,0,1
53,73684,173684,camara,Orlando Desconsi,M,PT,RS,Suplente,0,1
53,141514,1141514,camara,Osmar Júnior,M,PCdoB,PI,Titular,0,1
53,73463,173463,camara,Osmar Serraglio,M,PP,PR,Titular,0,1
53,73692,173692,camara,Osmar Terra,M,MDB,RS,Titular,1,1
53,73660,173660,camara,Osório Adriano,M,DEM,DF,Suplente,0,1
53,73909,173909,camara,Osvaldo Biolchi,M,PMDB,RS,Suplente,0,1
53,74191,174191,camara,Osvaldo Reis,M,PMDB,TO,Efetivado,0,1
53,141515,1141515,camara,Otavio Leite,M,PSDB,RJ,Titular,0,1
53,154417,1154417,camara,Paes De Lira,M,PTC,SP,Efetivado,0,1
53,74319,174319,camara,Paes Landim,M,PTB,PI,Suplente,0,1
53,73921,173921,camara,Pastor Frankembergen,M,PTB,RR,Efetivado,0,1
53,141491,1141491,camara,Pastor Manoel Ferreira,M,PR,RJ,Titular,0,1
53,74032,174032,camara,Pastor Pedro Ribeiro,M,PR,CE,Suplente,0,1
53,141516,1141516,camara,Paulo Abi-Ackel,M,PSDB,MG,Titular,1,1
53,73882,173882,camara,Paulo Bauer,M,PSDB,SC,Efetivado,0,1
53,73883,173883,camara,Paulo Bornhausen,M,PSB,SC,Titular,0,1
53,74754,174754,camara,Paulo Delgado,M,PT,MG,Efetivado,0,1
53,141517,1141517,camara,Paulo Henrique Lustosa,M,PP,CE,Suplente,0,1
53,73555,173555,camara,Paulo Lima,M,PMDB,SP,Efetivado,0,1
53,74574,174574,camara,Paulo Magalhães,M,PSD,BA,Suplente,1,1
53,132056,1132056,camara,Paulo Maluf,M,PP,SP,Titular,0,1
53,141518,1141518,camara,Paulo Pereira Da Silva,M,SOLIDARIEDADE,SP,Titular,1,1
53,141519,1141519,camara,Paulo Piau,M,PMDB,MG,Titular,0,1
53,74400,174400,camara,Paulo Pimenta,M,PT,RS,Titular,1,1
53,73612,173612,camara,Paulo Rattes,M,PMDB,RJ,Suplente,0,1
53,141520,1141520,camara,Paulo Renato Souza,M,PSDB,SP,Titular,0,1
53,141521,1141521,camara,Paulo Roberto Pereira,M,PTB,RS,Titular,0,1
53,74082,174082,camara,Paulo Rocha,M,PT,PA,Titular,0,1
53,74047,174047,camara,Paulo Rubem Santiago,M,PDT,PE,Efetivado,0,1
53,141488,1141488,camara,Paulo Teixeira,M,PT,SP,Titular,1,1
53,74812,174812,camara,Pedro Chaves,M,MDB,GO,Titular,0,1
53,74556,174556,camara,Pedro Eugênio,M,PT,PE,Titular,0,1
53,74449,174449,camara,Pedro Fernandes,M,PTB,MA,Titular,0,1
53,74111,174111,camara,Pedro Henry,M,PP**,MT,Titular,0,1
53,74207,174207,camara,Pedro Novais,M,PMDB,MA,Titular,0,1
53,74102,174102,camara,Pedro Valadares,M,DEM,SE,Efetivado,0,1
53,73673,173673,camara,Pedro Wilson,M,PT,GO,Titular,0,1
53,141445,1141445,camara,Pepe Vargas,M,PT,RS,Titular,0,1
53,73943,173943,camara,Perpétua Almeida,F,PCdoB,AC,Titular,1,1
53,141465,1141465,camara,Pinto Itamaraty,M,PSDB,MA,Titular,0,1
53,73486,173486,camara,Pompeo De Mattos,M,PDT,RS,Titular,1,1
53,141538,1141538,camara,Professor Ruy Pauletti,M,PSDB,RS,Titular,0,1
53,141543,1141543,camara,Professor Setimo,M,PMDB,MA,Titular,0,1
53,148134,1148134,camara,Professor Victório Galli,M,PSL,MT,Titular,0,1
53,74370,174370,camara,Professora Raquel Teixeira,F,PSDB,GO,Titular,0,1
53,159259,1159259,camara,R. Sá Filho,M,PSDB,PI,Suplente,0,1
53,74590,174590,camara,Rafael Guerra,M,PSDB,MG,Titular,0,1
53,74216,174216,camara,Raimundo Gomes De Matos,M,PSDB,CE,Titular,0,1
53,141403,1141403,camara,Ratinho Junior,M,PSC,PR,Titular,0,1
53,141523,1141523,camara,Raul Henry,M,MDB,PE,Titular,1,1
53,74048,174048,camara,Raul Jungmann,M,PPS,PE,Suplente,0,1
53,141525,1141525,camara,Rebecca Garcia,F,PP**,AM,Titular,0,1
53,74161,174161,camara,Reginaldo Lopes,M,PT,MG,Titular,1,1
53,73556,173556,camara,Regis De Oliveira,M,PSC,SP,Titular,0,1
53,141526,1141526,camara,Reinaldo Nogueira,M,PDT,SP,Titular,0,1
53,73786,173786,camara,Reinhold Stephanes,M,PSD,PR,Suplente,0,1
53,141528,1141528,camara,Renato Amary,M,PSDB,SP,Titular,0,1
53,74257,174257,camara,Renato Cozzolino,M,PDT,RJ,Suplente,0,1
53,141527,1141527,camara,Renato Molling,M,PP,RS,Titular,0,1
53,73801,173801,camara,Renildo Calheiros,M,PCdoB,PE,Titular,1,1
53,74027,174027,camara,Ribamar Alves,M,PSB,MA,Titular,0,1
53,73788,173788,camara,Ricardo Barros,M,PP,PR,Titular,1,1
53,74793,174793,camara,Ricardo Berzoini,M,PT,SP,Titular,0,1
53,73557,173557,camara,Ricardo Izar,M,PTB,SP,Titular,0,1
53,150634,1150634,camara,Ricardo Quirino,M,PRB,DF,Suplente,0,1
53,141472,1141472,camara,Ricardo Tripoli,M,PSDB,SP,Titular,0,1
53,73490,173490,camara,Ricarte De Freitas,M,PTB,MT,Suplente,0,1
53,74777,174777,camara,Rita Camata,F,PSDB,ES,Titular,0,1
53,152610,1152610,camara,Roberto Alves,M,REPUBLICANOS,SP,Titular,1,1
53,73674,173674,camara,Roberto Balestra,M,PP,GO,Titular,0,1
53,141529,1141529,camara,Roberto Britto,M,PP,BA,Titular,0,1
53,74433,174433,camara,Roberto Magalhães,M,DEM,PE,Titular,0,1
53,74209,174209,camara,Roberto Rocha,M,PSDB,MA,Titular,0,1
53,141473,1141473,camara,Roberto Santiago,M,PSD,SP,Titular,0,1
53,73558,173558,camara,Robson Tuma,M,DEM,SP,Suplente,0,1
53,141530,1141530,camara,Rodovalho,M,PP**,DF,Titular,0,1
53,152865,1152865,camara,Rodrigo Bethlem,M,PMDB,RJ,Titular,0,1
53,141531,1141531,camara,Rodrigo De Castro,M,PSDB,MG,Titular,1,1
53,74693,174693,camara,Rodrigo Maia,M,DEM,RJ,Titular,1,1
53,141532,1141532,camara,Rocha Loures,M,MDB,PR,Suplente,0,1
53,141533,1141533,camara,Rodrigo Rollemberg,M,PSB,DF,Titular,0,1
53,141534,1141534,camara,Rogerio Lisboa,M,DEM,RJ,Titular,0,1
53,141535,1141535,camara,Rogério Marinho,M,PSDB,RN,Titular,0,1
53,160426,1160426,camara,Rogério Rosso,M,PSD,DF,Titular,0,1
53,73651,173651,camara,Rogerio Silva,M,PP**,MT,Suplente,0,1
53,74591,174591,camara,Romeu Queiroz,M,PTB,MG,Suplente,0,1
53,141536,1141536,camara,Rômulo Gouveia,M,PSD,PB,Titular,0,1
53,74813,174813,camara,Ronaldo Caiado,M,DEM,GO,Titular,0,1
53,74042,174042,camara,Ronaldo Cunha Lima,M,PSDB,PB,Titular,0,1
53,151214,1151214,camara,Ronaldo Leite,M,PHS,AM,Suplente,0,1
53,73507,173507,camara,Rose De Freitas,F,PMDB,ES,Titular,0,1
53,74371,174371,camara,Rubens Otoni,M,PT,GO,Titular,1,1
53,74341,174341,camara,Sá,M,PR,RR,Efetivado,0,1
53,141522,1141522,camara,Sabino Castelo Branco,M,PTB,AM,Efetivado,0,1
53,160520,1160520,camara,Salles,M,DEM,SP,Suplente,0,1
53,74372,174372,camara,Sandes Júnior,M,PP,GO,Suplente,0,1
53,74039,174039,camara,Sandra Rosado,F,PSB,RN,Titular,0,1
53,73676,173676,camara,Sandro Mabel,M,PMDB,GO,Titular,0,1
53,74258,174258,camara,Sandro Matos,M,PR,RJ,Titular,0,1
53,74762,174762,camara,Saraiva Felipe,M,MDB,MG,Titular,0,1
53,74210,174210,camara,Sarney Filho,M,PV,MA,Titular,0,1
53,149293,1149293,camara,Saturnino Masson,M,PSDB,MT,Suplente,0,1
53,141539,1141539,camara,Sebastião Bala Rocha,M,SD,AP,Titular,0,1
53,74211,174211,camara,Sebastião Madeira,M,PSDB,MA,Titular,0,1
53,74533,174533,camara,Sérgio Barradas Carneiro,M,PT,BA,Efetivado,0,1
53,73808,173808,camara,Sérgio Brito,M,PSD,BA,Titular,1,1
53,141542,1141542,camara,Sérgio Moraes,M,PTB,RS,Titular,0,1
53,141541,1141541,camara,Sergio Petecão,M,PMN,AC,Titular,0,1
53,74641,174641,camara,Severiano Alves,M,PMDB,BA,Titular,0,1
53,73718,173718,camara,Sigmaringa Seixas,M,PT,DF,Suplente,0,1
53,74765,174765,camara,Silas Brasileiro,M,MDB,MG,Suplente,0,1
53,74356,174356,camara,Silas Câmara,M,REPUBLICANOS,AM,Titular,1,1
53,141545,1141545,camara,Silvinho Peccioli,M,DEM,SP,Titular,0,1
53,4930,14930,camara,Silvio Costa,M,AVANTE,PE,Titular,0,1
53,73998,173998,camara,Silvio Lopes,M,PSDB,RJ,Titular,0,1
53,73560,173560,camara,Silvio Torres,M,PSDB,SP,Titular,0,1
53,73424,173424,camara,Simão Sessim,M,PP,RJ,Titular,0,1
53,141547,1141547,camara,Solange Almeida,F,PMDB,RJ,Suplente,0,1
53,141546,1141546,camara,Solange Amaral,F,DEM,RJ,Titular,0,1
53,141548,1141548,camara,Sueli Vidigal,F,PDT,ES,Titular,0,1
53,141549,1141549,camara,Suely,F,PR,RJ,Titular,0,1
53,74806,174806,camara,Tadeu Filippelli,M,MDB,DF,Suplente,1,1
53,74385,174385,camara,Takayama,M,PSC,PR,Titular,0,1
53,73577,173577,camara,Tarcísio Zimmermann,M,PT,RS,Titular,0,1
53,74289,174289,camara,Tatico,M,PTB,GO,Titular,0,1
53,73561,173561,camara,Telma De Souza,F,PT,SP,Suplente,0,1
53,74286,174286,camara,Thelma De Oliveira,F,PSDB,MT,Titular,0,1
53,74461,174461,camara,Themístocles Sampaio,M,PMDB,PI,Efetivado,0,1
53,141382,1141382,camara,Tonha Magalhães,F,PR,BA,Titular,0,1
53,73809,173809,camara,Uldurico Pinto,M,PHS,BA,Efetivado,0,1
53,141551,1141551,camara,Urzeni Rocha,M,PSD,RR,Efetivado,0,1
53,73564,173564,camara,Vadão Gomes,M,PP**,SP,Titular,0,1
53,141384,1141384,camara,Valadares Filho,M,PSB,SE,Titular,0,1
53,73565,173565,camara,Valdemar Costa Neto,M,PR,SP,Titular,0,1
53,74010,174010,camara,Valdir Colatto,M,MDB,SC,Titular,0,1
53,141552,1141552,camara,Valtenir Pereira,M,MDB,MT,Suplente,0,1
53,74376,174376,camara,Vander Loubet,M,PT,MS,Titular,1,1
53,141553,1141553,camara,Vanderlei Macris,M,PSDB,SP,Titular,1,1
53,74357,174357,camara,Vanessa Grazziotin,F,PCdoB,AM,Titular,0,1
53,141524,1141524,camara,Veloso,M,PMDB,BA,Titular,0,1
53,74087,174087,camara,Vic Pires Franco,M,DEM,PA,Titular,0,1
53,74308,174308,camara,Vicente Arruda,M,PR,CE,Efetivado,0,1
53,159258,1159258,camara,Vicente Selistre,M,PSB,RS,Suplente,0,1
53,74283,174283,camara,Vicentinho,M,PT,SP,Titular,1,1
53,141554,1141554,camara,Vicentinho Alves,M,PR,TO,Titular,0,1
53,159257,1159257,camara,Viegas,M,PSDB,PB,Efetivado,0,1
53,141400,1141400,camara,Vieira Da Cunha,M,PDT,RS,Titular,0,1
53,74391,174391,camara,Vignatti,M,PT,SC,Titular,0,1
53,141870,1141870,camara,Vilson Covatti,M,PP**,RS,Titular,0,1
53,141555,1141555,camara,Vinicius Carvalho,M,REPUBLICANOS,SP,Titular,1,1
53,74593,174593,camara,Virgílio Guimarães,M,PT,MG,Titular,0,1
53,141556,1141556,camara,Vital Do Rêgo Filho,M,PMDB,PB,Titular,0,1
53,141557,1141557,camara,Vitor Penido,M,DEM,MG,Efetivado,0,1
