cargo,id,partido,uf,situacao,nome,sigla,casa
Titular,160622,PT        ,SP,Titular,Vicente Candido,PEC29304,camara
Suplente,160508,PT        ,BA,Suplente,Afonso Florence,PEC29304,camara
Suplente,160559,MDB       ,RS,Suplente,Alceu Moreira,PEC29304,camara
Suplente,74535,PTB       ,BA,Suplente,Benito Gama,PEC29304,camara
Suplente,178993,DEM       ,TO,Suplente,Carlos Henrique Gaguim,PEC29304,camara
Suplente,141405,MDB       ,SC,Suplente,Celso Maldaner,PEC29304,camara
Suplente,164359,PSL       ,GO,Suplente,Delegado Waldir,PEC29304,camara
Suplente,160666,PDT       ,BA,Suplente,Félix Mendonça Júnior,PEC29304,camara
Suplente,74270,PSC       ,SP,Suplente,Gilberto Nascimento,PEC29304,camara
Suplente,178878,PSDB      ,GO,Suplente,Giuseppe Vecci,PEC29304,camara
Suplente,73531,PSOL      ,SP,Suplente,Ivan Valente,PEC29304,camara
Suplente,178965,REDE      ,RS,Suplente,João Derly,PEC29304,camara
Suplente,178856,PSDB      ,BA,Suplente,João Gualberto,PEC29304,camara
Suplente,160509,PR        ,SC,Suplente,Jorginho Mello,PEC29304,camara
Suplente,74553,DEM       ,BA,Suplente,José Carlos Aleluia,PEC29304,camara
Suplente,74275,PT        ,SP,Suplente,José Mentor,PEC29304,camara
Suplente,74554,PR        ,BA,Suplente,José Rocha,PEC29304,camara
Suplente,74317,PSD       ,PI,Suplente,Júlio Cesar,PEC29304,camara
Suplente,74253,PP        ,RJ,Suplente,Julio Lopes,PEC29304,camara
Suplente,151208,PP        ,SE,Suplente,Laercio Oliveira,PEC29304,camara
Suplente,160536,PSDB      ,SC,Suplente,Marco Tebaldi,PEC29304,camara
Suplente,178896,MDB       ,MG,Suplente,Newton Cardoso Jr,PEC29304,camara
Suplente,160654,PP        ,MG,Suplente,Renzo Braz,PEC29304,camara
Suplente,160515,MDB       ,SC,Suplente,Ronaldo Benedet,PEC29304,camara
Suplente,141560,PSD       ,SP,Suplente,Walter Ihoshi,PEC29304,camara
Presidente,178828,PV        ,SP,Titular,Evandro Gussi,PEC29913,camara
PrimeiroVice-Presidente,178854,DEM       ,BA,Titular,Elmar Nascimento,PEC29913,camara
SegundoVice-Presidente,178984,PSDB      ,SP,Titular,Miguel Haddad,PEC29913,camara
TerceiroVice-Presidente,160576,PRB       ,TO,Titular,César Halum,PEC29913,camara
Titular,133439,PDT       ,CE,Titular,André Figueiredo,PEC29913,camara
Titular,160543,PSC       ,SE,Titular,Andre Moura,PEC29913,camara
Titular,69871,PODE      ,BA,Titular,Bacelar,PEC29913,camara
Titular,160576,PRB       ,TO,Titular,César Halum,PEC29913,camara
Titular,178854,DEM       ,BA,Titular,Elmar Nascimento,PEC29913,camara
Titular,178828,PV        ,SP,Titular,Evandro Gussi,PEC29913,camara
Titular,74419,PSB       ,PE,Titular,Gonzaga Patriota,PEC29913,camara
Titular,81232,,,Titular,Irajá Abreu,PEC29913,camara
Titular,178856,PSDB      ,BA,Titular,João Gualberto,PEC29913,camara
Titular,160509,PR        ,SC,Titular,Jorginho Mello,PEC29913,camara
Titular,74254,MDB       ,RJ,Titular,Leonardo Picciani,PEC29913,camara
Titular,73483,PP        ,RS,Titular,Luis Carlos Heinze,PEC29913,camara
Titular,74050,PR        ,AL,Titular,Maurício Quintella Lessa,PEC29913,camara
Titular,178984,PSDB      ,SP,Titular,Miguel Haddad,PEC29913,camara
Titular,73463,PP        ,PR,Titular,Osmar Serraglio,PEC29913,camara
Titular,141516,PSDB      ,MG,Titular,Paulo Abi-Ackel,PEC29913,camara
Titular,141527,PP        ,RS,Titular,Renato Molling,PEC29913,camara
Titular,160621,PSD       ,PR,Titular,Sandro Alex,PEC29913,camara
Titular,178913,PSB       ,PB,Titular,Veneziano Vital do Rêgo,PEC29913,camara
Suplente,160559,MDB       ,RS,Suplente,Alceu Moreira,PEC29913,camara
Suplente,178875,,,Suplente,Alexandre Baldy,PEC29913,camara
Suplente,74535,PTB       ,BA,Suplente,Benito Gama,PEC29913,camara
Suplente,178993,DEM       ,TO,Suplente,Carlos Henrique Gaguim,PEC29913,camara
Suplente,171623,MDB       ,SE,Suplente,Fabio Reis,PEC29913,camara
Suplente,74253,PP        ,RJ,Suplente,Julio Lopes,PEC29913,camara
Suplente,146788,PHS       ,MG,Suplente,Marcelo Aro,PEC29913,camara
Suplente,178843,PSD       ,AL,Suplente,Marx Beltrão,PEC29913,camara
Suplente,160515,MDB       ,SC,Suplente,Ronaldo Benedet,PEC29913,camara
Suplente,178862,PRB       ,BA,Suplente,Tia Eron,PEC29913,camara
Suplente,160632,SOLIDARI  ,MG,Suplente,Zé Silva,PEC29913,camara
Presidente,178879,SOLIDARI  ,GO,Titular,Lucas Vergilio,PEC30217,camara
Titular,178875,,,Titular,Alexandre Baldy,PEC30217,camara
Titular,141454,PP        ,PR,Titular,Alfredo Kaefer,PEC30217,camara
Titular,195143,PROS      ,PB,Titular,André Amaral,PEC30217,camara
Titular,178974,PT        ,SP,Titular,Andres Sanchez,PEC30217,camara
Titular,159237,PT        ,PI,Titular,Assis Carvalho,PEC30217,camara
Titular,164360,PPS       ,SC,Titular,Carmen Zanotto,PEC30217,camara
Titular,143632,PSD       ,CE,Titular,Domingos Neto,PEC30217,camara
Titular,178854,DEM       ,BA,Titular,Elmar Nascimento,PEC30217,camara
Titular,141430,,,Titular,Felipe Bornier,PEC30217,camara
Titular,178980,PSD       ,SP,Titular,Goulart,PEC30217,camara
Titular,178959,PP        ,RR,Titular,Hiran Gonçalves,PEC30217,camara
Titular,160674,PRB       ,PB,Titular,Hugo Motta,PEC30217,camara
Titular,74275,PT        ,SP,Titular,José Mentor,PEC30217,camara
Titular,141474,PDT       ,MA,Titular,Julião Amin,PEC30217,camara
Titular,178885,PATRI     ,MA,Titular,Junior Marreca,PEC30217,camara
Titular,178879,SOLIDARI  ,GO,Titular,Lucas Vergilio,PEC30217,camara
Titular,178858,PP        ,BA,Titular,Mário Negromonte Jr.,PEC30217,camara
Titular,178997,MDB       ,CE,Titular,Moses Rodrigues,PEC30217,camara
Titular,148134,PSL       ,MT,Titular,Professor Victório Galli,PEC30217,camara
Titular,178951,PSB       ,RN,Titular,Rafael Motta,PEC30217,camara
Titular,74216,PSDB      ,CE,Titular,Raimundo Gomes de Matos,PEC30217,camara
Titular,178922,PSB       ,PE,Titular,Tadeu Alencar,PEC30217,camara
Titular,160622,PT        ,SP,Titular,Vicente Candido,PEC30217,camara
Titular,141555,PRB       ,SP,Titular,Vinicius Carvalho,PEC30217,camara
Titular,178869,PROS      ,CE,Titular,Vitor Valim,PEC30217,camara
Titular,160636,PTB       ,PB,Titular,Wilson Filho,PEC30217,camara
Suplente,178993,DEM       ,TO,Suplente,Carlos Henrique Gaguim,PEC30217,camara
Suplente,74253,PP        ,RJ,Suplente,Julio Lopes,PEC30217,camara
Suplente,141480,PP        ,TO,Suplente,Lázaro Botelho,PEC30217,camara
Suplente,74787,PR        ,SP,Suplente,Milton Monti,PEC30217,camara
Suplente,160611,PP        ,MG,Suplente,Toninho Pinheiro,PEC30217,camara
Suplente,178923,PTB       ,PE,Suplente,Zeca Cavalcanti,PEC30217,camara
Presidente,178871,PP        ,ES,Titular,Evair Vieira de Melo,PEC30617,camara
PrimeiroVice-Presidente,178946,PR        ,RJ,Titular,Soraya Santos,PEC30617,camara
SegundoVice-Presidente,160642,PATRI     ,PE,Titular,Pastor Eurico,PEC30617,camara
TerceiroVice-Presidente,178879,SOLIDARI  ,GO,Titular,Lucas Vergilio,PEC30617,camara
Titular,141372,PR        ,MG,Titular,Aelton Freitas,PEC30617,camara
Titular,178875,,,Titular,Alexandre Baldy,PEC30617,camara
Titular,178831,PP        ,AP,Titular,André Abdon,PEC30617,camara
Titular,178876,PSDB      ,GO,Titular,Célio Silveira,PEC30617,camara
Titular,178871,PP        ,ES,Titular,Evair Vieira de Melo,PEC30617,camara
Titular,178904,PP        ,MT,Titular,Ezequiel Fonseca,PEC30617,camara
Titular,141430,,,Titular,Felipe Bornier,PEC30617,camara
Titular,178909,DEM       ,PA,Titular,Hélio Leite,PEC30617,camara
Titular,74366,PRB       ,GO,Titular,João Campos,PEC30617,camara
Titular,178965,REDE      ,RS,Titular,João Derly,PEC30617,camara
Titular,141470,PT        ,CE,Titular,José Guimarães,PEC30617,camara
Titular,178885,PATRI     ,MA,Titular,Junior Marreca,PEC30617,camara
Titular,178894,PODE      ,MG,Titular,Laudivio Carvalho,PEC30617,camara
Titular,141562,MDB       ,ES,Titular,Lelo Coimbra,PEC30617,camara
Titular,178879,SOLIDARI  ,GO,Titular,Lucas Vergilio,PEC30617,camara
Titular,178931,PSB       ,PR,Titular,Luciano Ducci,PEC30617,camara
Titular,74041,PT        ,PB,Titular,Luiz Couto,PEC30617,camara
Titular,74359,PTB       ,RO,Titular,Nilton Capixaba,PEC30617,camara
Titular,178987,PCdoB     ,SP,Titular,Orlando Silva,PEC30617,camara
Titular,160642,PATRI     ,PE,Titular,Pastor Eurico,PEC30617,camara
Titular,178912,PSDB      ,PB,Titular,Pedro Cunha Lima,PEC30617,camara
Titular,178845,PDT       ,AL,Titular,Ronaldo Lessa,PEC30617,camara
Titular,178887,PCdoB     ,MA,Titular,Rubens Pereira Júnior,PEC30617,camara
Titular,178946,PR        ,RJ,Titular,Soraya Santos,PEC30617,camara
Titular,178947,DEM       ,RJ,Titular,Sóstenes Cavalcante,PEC30617,camara
Titular,178922,PSB       ,PE,Titular,Tadeu Alencar,PEC30617,camara
Titular,160617,PSD       ,GO,Titular,Thiago Peixoto,PEC30617,camara
Titular,73992,PSDB      ,RS,Titular,Yeda Crusius,PEC30617,camara
Titular,178902,PT        ,MS,Titular,Zeca do Pt,PEC30617,camara
Suplente,178864,PODE      ,CE,Suplente,Adail Carneiro,PEC30617,camara
Suplente,73458,PTB       ,PR,Suplente,Alex Canziani,PEC30617,camara
Suplente,178927,PSB       ,PR,Suplente,Aliel Machado,PEC30617,camara
Suplente,73584,PV        ,SP,Suplente,Antonio Carlos Mendes Thame,PEC30617,camara
Suplente,178950,PODE      ,RN,Suplente,Antônio Jácome,PEC30617,camara
Suplente,178906,PP        ,PA,Suplente,Beto Salame,PEC30617,camara
Suplente,178829,PR        ,SP,Suplente,Capitão Augusto,PEC30617,camara
Suplente,160528,PSB       ,PE,Suplente,Danilo Cabral,PEC30617,camara
Suplente,62881,PSDB      ,CE,Suplente,Danilo Forte,PEC30617,camara
Suplente,160669,SOLIDARI  ,CE,Suplente,Genecias Noronha,PEC30617,camara
Suplente,74270,PSC       ,SP,Suplente,Gilberto Nascimento,PEC30617,camara
Suplente,178884,MDB       ,MA,Suplente,Hildo Rocha,PEC30617,camara
Suplente,178959,PP        ,RR,Suplente,Hiran Gonçalves,PEC30617,camara
Suplente,178918,SOLIDARI  ,PE,Suplente,Kaio Maniçoba,PEC30617,camara
Suplente,141478,PR        ,DF,Suplente,Laerte Bessa,PEC30617,camara
Suplente,178866,PT        ,CE,Suplente,Luizianne Lins,PEC30617,camara
Suplente,178989,PODE      ,SP,Suplente,Renata Abreu,PEC30617,camara
Suplente,178934,PROS      ,PR,Suplente,Toninho Wandscheer,PEC30617,camara
Suplente,178913,PSB       ,PB,Suplente,Veneziano Vital do Rêgo,PEC30617,camara
Presidente,178929,PODE      ,PR,Titular,Diego Garcia,PEC33317,camara
PrimeiroVice-Presidente,178910,PSD       ,PA,Titular,Joaquim Passarinho,PEC33317,camara
SegundoVice-Presidente,178978,PSC       ,SP,Titular,Flavinho,PEC33317,camara
TerceiroVice-Presidente,160640,PROS      ,MG,Titular,Eros Biondini,PEC33317,camara
Titular,141383,PRB       ,SP,Titular,Antonio Bulhões,PEC33317,camara
Titular,73584,PV        ,SP,Titular,Antonio Carlos Mendes Thame,PEC33317,camara
Titular,160541,PP        ,AL,Titular,Arthur Lira,PEC33317,camara
Titular,74262,PSDB      ,SP,Titular,Carlos Sampaio,PEC33317,camara
Titular,141398,PT        ,SP,Titular,Carlos Zarattini,PEC33317,camara
Titular,141405,MDB       ,SC,Titular,Celso Maldaner,PEC33317,camara
Titular,74171,PSOL      ,RJ,Titular,Chico Alencar,PEC33317,camara
Titular,178963,PP        ,RS,Titular,Covatti Filho,PEC33317,camara
Titular,141411,PDT       ,MS,Titular,Dagoberto Nogueira,PEC33317,camara
Titular,178893,PR        ,MG,Titular,Delegado Edson Moreira,PEC33317,camara
Titular,178929,PODE      ,PR,Titular,Diego Garcia,PEC33317,camara
Titular,141422,DEM       ,PB,Titular,Efraim Filho,PEC33317,camara
Titular,160640,PROS      ,MG,Titular,Eros Biondini,PEC33317,camara
Titular,66828,PP        ,SP,Titular,Fausto Pinato,PEC33317,camara
Titular,178978,PSC       ,SP,Titular,Flavinho,PEC33317,camara
Titular,178884,MDB       ,MA,Titular,Hildo Rocha,PEC33317,camara
Titular,178910,PSD       ,PA,Titular,Joaquim Passarinho,PEC33317,camara
Titular,160509,PR        ,SC,Titular,Jorginho Mello,PEC33317,camara
Titular,74254,MDB       ,RJ,Titular,Leonardo Picciani,PEC33317,camara
Titular,178826,PSL       ,SP,Titular,Major Olimpio,PEC33317,camara
Titular,141500,PSD       ,MG,Titular,Marcos Montes,PEC33317,camara
Titular,74428,DEM       ,PE,Titular,Mendonça Filho,PEC33317,camara
Titular,166401,PSDB      ,MT,Titular,Nilson Leitão,PEC33317,camara
Titular,178987,PCdoB     ,SP,Titular,Orlando Silva,PEC33317,camara
Titular,74160,PT        ,MG,Titular,Patrus Ananias,PEC33317,camara
Titular,74449,PTB       ,MA,Titular,Pedro Fernandes,PEC33317,camara
Titular,141445,PT        ,RS,Titular,Pepe Vargas,PEC33317,camara
Titular,141472,PSDB      ,SP,Titular,Ricardo Tripoli,PEC33317,camara
Titular,178926,PSB       ,PI,Titular,Rodrigo Martins,PEC33317,camara
Titular,73466,PPS       ,PR,Titular,Rubens Bueno,PEC33317,camara
Titular,178922,PSB       ,PE,Titular,Tadeu Alencar,PEC33317,camara
Titular,141552,MDB       ,MT,Titular,Valtenir Pereira,PEC33317,camara
Titular,189593,PT        ,RJ,Titular,Wadih Damous,PEC33317,camara
Titular,160631,PATRI     ,RJ,Titular,Walney Rocha,PEC33317,camara
Suplente,178836,DEM       ,AC,Suplente,Alan Rick,PEC33317,camara
Suplente,160511,PSB       ,RJ,Suplente,Alessandro Molon,PEC33317,camara
Suplente,178927,PSB       ,PR,Suplente,Aliel Machado,PEC33317,camara
Suplente,160602,PPS       ,PA,Suplente,Arnaldo Jordy,PEC33317,camara
Suplente,159237,PT        ,PI,Suplente,Assis Carvalho,PEC33317,camara
Suplente,194261,PODE      ,RS,Suplente,Cajar Nardes,PEC33317,camara
Suplente,178829,PR        ,SP,Suplente,Capitão Augusto,PEC33317,camara
Suplente,178908,PSD       ,PA,Suplente,Delegado Éder Mauro,PEC33317,camara
Suplente,160666,PDT       ,BA,Suplente,Félix Mendonça Júnior,PEC33317,camara
Suplente,129618,PR        ,CE,Suplente,Gorete Pereira,PEC33317,camara
Suplente,73531,PSOL      ,SP,Suplente,Ivan Valente,PEC33317,camara
Suplente,74665,PROS      ,MG,Suplente,Jaime Martins,PEC33317,camara
Suplente,178894,PODE      ,MG,Suplente,Laudivio Carvalho,PEC33317,camara
Suplente,178832,PV        ,PR,Suplente,Leandre,PEC33317,camara
Suplente,141562,MDB       ,ES,Suplente,Lelo Coimbra,PEC33317,camara
Suplente,178825,PT        ,AC,Suplente,Leo de Brito,PEC33317,camara
Suplente,178931,PSB       ,PR,Suplente,Luciano Ducci,PEC33317,camara
Suplente,179000,,,Suplente,Marcelo Álvaro Antônio,PEC33317,camara
Suplente,74470,PSC       ,PB,Suplente,Marcondes Gadelha,PEC33317,camara
Suplente,73553,PTB       ,SP,Suplente,Nelson Marquezelli,PEC33317,camara
Suplente,178912,PSDB      ,PB,Suplente,Pedro Cunha Lima,PEC33317,camara
Suplente,178989,PODE      ,SP,Suplente,Renata Abreu,PEC33317,camara
Suplente,178887,PCdoB     ,MA,Suplente,Rubens Pereira Júnior,PEC33317,camara
Suplente,160630,PT        ,MT,Suplente,Ságuas Moraes,PEC33317,camara
Suplente,160617,PSD       ,GO,Suplente,Thiago Peixoto,PEC33317,camara
Suplente,113247,PT        ,SP,Suplente,Valmir Prascidelli,PEC33317,camara
Presidente,73434,PP        ,SP,Titular,Arnaldo Faria de Sá,PEC38317,camara
Titular,74057,PCdoB     ,BA,Titular,Alice Portugal,PEC38317,camara
Titular,160553,PSD       ,BA,Titular,Antonio Brito,PEC38317,camara
Titular,73434,PP        ,SP,Titular,Arnaldo Faria de Sá,PEC38317,camara
Titular,69871,PODE      ,BA,Titular,Bacelar,PEC38317,camara
Titular,164360,PPS       ,SC,Titular,Carmen Zanotto,PEC38317,camara
Titular,74655,PSDB      ,MG,Titular,Eduardo Barbosa,PEC38317,camara
Titular,178978,PSC       ,SP,Titular,Flavinho,PEC38317,camara
Titular,178979,PSDB      ,SP,Titular,Floriano Pesaro,PEC38317,camara
Titular,141450,PSD       ,RJ,Titular,Hugo Leal,PEC38317,camara
Titular,160674,PRB       ,PB,Titular,Hugo Motta,PEC38317,camara
Titular,73926,PSB       ,AP,Titular,Janete Capiberibe,PEC38317,camara
Titular,178857,PT        ,BA,Titular,Jorge Solla,PEC38317,camara
Titular,114941,PROS      ,TO,Titular,Josi Nunes,PEC38317,camara
Titular,74856,DEM       ,RJ,Titular,Laura Carneiro,PEC38317,camara
Titular,74585,PR        ,MG,Titular,Lincoln Portela,PEC38317,camara
Titular,74784,PSOL      ,SP,Titular,Luiza Erundina,PEC38317,camara
Titular,160633,,,Titular,Mandetta,PEC38317,camara
Titular,74398,PT        ,RS,Titular,Maria do Rosário,PEC38317,camara
Titular,178868,PSB       ,CE,Titular,Odorico Monteiro,PEC38317,camara
Titular,160604,PT        ,SC,Titular,Pedro Uczai,PEC38317,camara
Titular,200153,MDB       ,AM,Titular,Prof. Gedeão Amorim,PEC38317,camara
Titular,74216,PSDB      ,CE,Titular,Raimundo Gomes de Matos,PEC38317,camara
Titular,74161,PT        ,MG,Titular,Reginaldo Lopes,PEC38317,camara
Titular,74762,MDB       ,MG,Titular,Saraiva Felipe,PEC38317,camara
Titular,178874,PDT       ,ES,Titular,Sergio Vidigal,PEC38317,camara
Titular,73424,PP        ,RJ,Titular,Simão Sessim,PEC38317,camara
Titular,160518,PROS      ,MG,Titular,Weliton Prado,PEC38317,camara
Suplente,160528,PSB       ,PE,Suplente,Danilo Cabral,PEC38317,camara
Suplente,160598,PDT       ,GO,Suplente,Flávia Morais,PEC38317,camara
Suplente,171619,PT        ,MG,Suplente,Margarida Salomão,PEC38317,camara
Suplente,74160,PT        ,MG,Suplente,Patrus Ananias,PEC38317,camara
PrimeiroVice-Presidente,74317,PSD       ,PI,Titular,Júlio Cesar,PEC38709,camara
TerceiroVice-Presidente,178926,PSB       ,PI,Titular,Rodrigo Martins,PEC38709,camara
Titular,160543,PSC       ,SE,Titular,Andre Moura,PEC38709,camara
Titular,178993,DEM       ,TO,Titular,Carlos Henrique Gaguim,PEC38709,camara
Titular,178856,PSDB      ,BA,Titular,João Gualberto,PEC38709,camara
Titular,74317,PSD       ,PI,Titular,Júlio Cesar,PEC38709,camara
Titular,178894,PODE      ,MG,Titular,Laudivio Carvalho,PEC38709,camara
Titular,178843,PSD       ,AL,Titular,Marx Beltrão,PEC38709,camara
Titular,73463,PP        ,PR,Titular,Osmar Serraglio,PEC38709,camara
Titular,73692,,,Titular,Osmar Terra,PEC38709,camara
Titular,74812,MDB       ,GO,Titular,Pedro Chaves,PEC38709,camara
Titular,178926,PSB       ,PI,Titular,Rodrigo Martins,PEC38709,camara
Titular,178862,PRB       ,BA,Titular,Tia Eron,PEC38709,camara
Titular,137070,PR        ,TO,Titular,Vicentinho Júnior,PEC38709,camara
Titular,178888,MDB       ,MA,Titular,Victor Mendes,PEC38709,camara
Titular,178869,PROS      ,CE,Titular,Vitor Valim,PEC38709,camara
Titular,167493,PDT       ,MA,Titular,Weverton Rocha,PEC38709,camara
Suplente,105112,MDB       ,AP,Suplente,Cabuçu Borges,PEC38709,camara
Suplente,74254,MDB       ,RJ,Suplente,Leonardo Picciani,PEC38709,camara
Suplente,178952,MDB       ,RN,Suplente,Walter Alves,PEC38709,camara
Presidente,178963,PP        ,RS,Titular,Covatti Filho,PEC39117,camara
PrimeiroVice-Presidente,178981,MDB       ,SP,Titular,Herculano Passos,PEC39117,camara
SegundoVice-Presidente,178993,DEM       ,TO,Titular,Carlos Henrique Gaguim,PEC39117,camara
Titular,141372,PR        ,MG,Titular,Aelton Freitas,PEC39117,camara
Titular,160543,PSC       ,SE,Titular,Andre Moura,PEC39117,camara
Titular,159237,PT        ,PI,Titular,Assis Carvalho,PEC39117,camara
Titular,178993,DEM       ,TO,Titular,Carlos Henrique Gaguim,PEC39117,camara
Titular,178963,PP        ,RS,Titular,Covatti Filho,PEC39117,camara
Titular,160528,PSB       ,PE,Titular,Danilo Cabral,PEC39117,camara
Titular,160649,PP        ,SC,Titular,Esperidião Amin,PEC39117,camara
Titular,178930,PSD       ,PR,Titular,Evandro Roman,PEC39117,camara
Titular,178909,DEM       ,PA,Titular,Hélio Leite,PEC39117,camara
Titular,178981,MDB       ,SP,Titular,Herculano Passos,PEC39117,camara
Titular,160531,PRB       ,RR,Titular,Jhonatan de Jesus,PEC39117,camara
Titular,178917,PROS      ,PE,Titular,João Fernando Coutinho,PEC39117,camara
Titular,112437,MDB       ,MA,Titular,João Marcelo Souza,PEC39117,camara
Titular,160509,PR        ,SC,Titular,Jorginho Mello,PEC39117,camara
Titular,74317,PSD       ,PI,Titular,Júlio Cesar,PEC39117,camara
Titular,179000,,,Titular,Marcelo Álvaro Antônio,PEC39117,camara
Titular,74359,PTB       ,RO,Titular,Nilton Capixaba,PEC39117,camara
Titular,160604,PT        ,SC,Titular,Pedro Uczai,PEC39117,camara
Titular,178845,PDT       ,AL,Titular,Ronaldo Lessa,PEC39117,camara
Titular,74210,,,Titular,Sarney Filho,PEC39117,camara
Titular,160592,PT        ,PR,Titular,Zeca Dirceu,PEC39117,camara
Suplente,178853,PT        ,BA,Suplente,Caetano,PEC39117,camara
Suplente,178829,PR        ,SP,Suplente,Capitão Augusto,PEC39117,camara
Suplente,74172,PTB       ,RJ,Suplente,Deley,PEC39117,camara
Suplente,114941,PROS      ,TO,Suplente,Josi Nunes,PEC39117,camara
Suplente,74470,PSC       ,PB,Suplente,Marcondes Gadelha,PEC39117,camara
Suplente,178852,PSD       ,AP,Suplente,Marcos Reategui,PEC39117,camara
Suplente,178912,PSDB      ,PB,Suplente,Pedro Cunha Lima,PEC39117,camara
Suplente,178925,PT        ,PI,Suplente,Rejane Dias,PEC39117,camara
Suplente,178887,PCdoB     ,MA,Suplente,Rubens Pereira Júnior,PEC39117,camara
Suplente,178874,PDT       ,ES,Suplente,Sergio Vidigal,PEC39117,camara
Suplente,137070,PR        ,TO,Suplente,Vicentinho Júnior,PEC39117,camara
