cargo,id_parlamentar,nome,partido,uf,situacao,sigla,casa,foto
NA,1,José Maranhão,MDB,PB,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3361.jpg
NA,1,Marcio Bittar,MDB,AC,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador285.jpg
NA,1,Simone Tebet,MDB,MS,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5527.jpg
NA,1,Luis Carlos Heinze,PP,RS,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1186.jpg
NA,1,Mailza Gomes,PP,AC,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5557.jpg
PRESIDENTE,2,Izalci Lucas,PSDB,DF,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4770.jpg
NA,2,Mara Gabrilli,PSDB,SP,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5376.jpg
NA,2,Lasier Martins,PODE,RS,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5533.jpg
VICE-PRESIDENTE,2,    ,NA,NA,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
RELATOR REVISOR,2,    ,NA,NA,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,2,Flávio Bolsonaro,PSL,RJ,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5894.jpg
NA,2,Soraya Thronicke,PSL,MS,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5988.jpg
NA,3,Weverton,PDT,MA,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5411.jpg
NA,3,Jorge Kajuru,PSB,GO,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5895.jpg
NA,3,Eliziane Gama,CIDADANIA,MA,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5718.jpg
NA,3,Randolfe Rodrigues,REDE,AP,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg
NA,4,Angelo Coronel,PSD,BA,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5967.jpg
NA,4,Lucas Barreto,PSD,AP,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5926.jpg
NA,4,Nelsinho Trad,PSD,MS,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg
NA,4,Arolde de Oliveira,PSD,RJ,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador751.jpg
NA,5,Paulo Paim,PT,RS,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg
NA,5,Paulo Rocha,PT,PA,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg
NA,5,Jaques Wagner,PT,BA,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg
NA,5,Zenaide Maia,PROS,RN,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg
NA,6,Rodrigo Pacheco,DEM,MG,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5732.jpg
NA,6,Jorginho Mello,PR,SC,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5350.jpg
NA,7,Hildo Rocha,NA,NA,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5719.jpg
NA,7,Celso Maldaner,NA,NA,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4714.jpg
RELATOR,7,Paulo Eduardo Martins,NA,NA,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5858.jpg
NA,7,Luis Miranda,NA,NA,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6091.jpg
NA,7,Marx Beltrão,NA,NA,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5679.jpg
NA,7,Darci de Matos,NA,NA,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6047.jpg
NA,7,Tereza Nelma,NA,NA,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6169.jpg
NA,7,Vinicius Carvalho,NA,NA,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4690.jpg
NA,7,Felício Laterça,NA,NA,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6179.jpg
NA,7,Dr. Luiz Antonio Teixeira Jr.,NA,NA,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6153.jpg
NA,7,Silas Câmara,NA,NA,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador557.jpg
NA,7,Jose Mario Schreiner,NA,NA,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6095.jpg
NA,7,Hiran Gonçalves,NA,NA,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5793.jpg
VICE-PRESIDENTE,7,VAGO,NA,NA,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
RELATOR REVISOR,7,VAGO,NA,NA,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,8,Sergio Vidigal,NA,NA,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5709.jpg
NA,8,Paulo Pereira da Silva,NA,NA,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4746.jpg
NA,8,Roberto de Lucena,NA,NA,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5374.jpg
NA,8,Orlando Silva,NA,NA,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5821.jpg
NA,9,João Daniel,NA,NA,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5804.jpg
NA,9,Airton Faleiro,NA,NA,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6196.jpg
NA,10,Junior Lourenço,NA,NA,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6274.jpg
NA,10,Giovani Cherini,NA,NA,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5336.jpg
NA,11,Vilson da Fetaemg,NA,NA,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6185.jpg
NA,11,Heitor Schuch,NA,NA,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5798.jpg
NA,12,Vinicius Poit,NA,NA,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6233.jpg
NA,12,Paulo Ganime,NA,NA,Suplente,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6164.jpg
NA,1,Jader Barbalho,MDB,PA,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador35.jpg
NA,1,Marcelo Castro,MDB,PI,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador742.jpg
NA,1,Dário Berger,MDB,SC,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5537.jpg
NA,1,Eduardo Gomes,MDB,TO,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3777.jpg
NA,1,Esperidião Amin,PP,SC,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador22.jpg
NA,1,Ciro Nogueira,PP,PI,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador739.jpg
NA,2,Izalci Lucas,PSDB,DF,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4770.jpg
VICE-PRESIDENTE,2,    ,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
RELATOR,2,    ,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
RELATOR REVISOR,2,    ,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,2,Styvenson Valentim,PODE,RN,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5959.jpg
NA,2,Oriovisto Guimarães,PODE,PR,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5924.jpg
NA,2,Juíza Selma,PSL,MT,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5929.jpg
NA,2,Soraya Thronicke,PSL,MS,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5988.jpg
VICE-PRESIDENTE,3,VAGO,NA,NA,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
RELATOR,3,VAGO,NA,NA,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
RELATOR REVISOR,3,VAGO,NA,NA,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,3,Jorge Kajuru,PSB,GO,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5895.jpg
NA,3,Alessandro Vieira,CIDADANIA,SE,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5982.jpg
NA,3,Randolfe Rodrigues,REDE,AP,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg
NA,4,Arolde de Oliveira,PSD,RJ,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador751.jpg
NA,4,Otto Alencar,PSD,BA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg
NA,4,Omar Aziz,PSD,AM,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5525.jpg
NA,4,Irajá,PSD,TO,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5385.jpg
NA,5,Humberto Costa,PT,PE,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg
NA,5,Jean Paul Prates,PT,RN,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5627.jpg
NA,5,Telmário Mota,PROS,RR,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5535.jpg
NA,5,Zenaide Maia,PROS,RN,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg
NA,6,Rodrigo Pacheco,DEM,MG,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5732.jpg
NA,6,Jorginho Mello,PR,SC,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5350.jpg
NA,7,Marcos Aurélio Sampaio,NA,NA,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6136.jpg
NA,7,Hildo Rocha,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5719.jpg
NA,7,Hélio Leite,NA,NA,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5744.jpg
NA,7,João Campos,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3876.jpg
NA,7,Capitão Alberto Neto,NA,NA,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6272.jpg
NA,7,Joice Hasselmann,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6247.jpg
NA,7,Bia Kicis,NA,NA,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6084.jpg
VICE-PRESIDENTE,7,    ,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
RELATOR,7,    ,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
RELATOR REVISOR,7,    ,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,7,Luiz Carlos,NA,NA,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5212.jpg
VICE-PRESIDENTE,7,    ,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
RELATOR,7,    ,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
RELATOR REVISOR,7,    ,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
VICE-PRESIDENTE,7,    ,NA,NA,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
RELATOR,7,    ,NA,NA,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
RELATOR REVISOR,7,    ,NA,NA,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
VICE-PRESIDENTE,7,    ,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
RELATOR,7,    ,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
RELATOR REVISOR,7,    ,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
VICE-PRESIDENTE,7,    ,NA,NA,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
RELATOR,7,    ,NA,NA,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
RELATOR REVISOR,7,    ,NA,NA,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
VICE-PRESIDENTE,7,    ,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
RELATOR,7,    ,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
RELATOR REVISOR,7,    ,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
PRESIDENTE,8,Mauro Benevides Filho,NA,NA,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6188.jpg
NA,8,Augusto Coutinho,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5291.jpg
NA,8,Pr. Marco Feliciano,NA,NA,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5361.jpg
NA,8,Orlando Silva,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5821.jpg
NA,9,Paulo Teixeira,NA,NA,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4743.jpg
NA,9,José Ricardo,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6256.jpg
NA,10,José Rocha,NA,NA,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador588.jpg
NA,10,Giovani Cherini,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5336.jpg
NA,11,Tadeu Alencar,NA,NA,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5757.jpg
VICE-PRESIDENTE,11,    ,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
RELATOR,11,    ,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
RELATOR REVISOR,11,    ,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
VICE-PRESIDENTE,12,    ,NA,NA,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
RELATOR,12,    ,NA,NA,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
RELATOR REVISOR,12,    ,NA,NA,Titular,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
VICE-PRESIDENTE,12,    ,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
RELATOR,12,    ,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
RELATOR REVISOR,12,    ,NA,NA,Suplente,CMMPV872,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,1,Renan Calheiros,MDB,AL,Titular,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador70.jpg
NA,1,Simone Tebet,MDB,MS,Suplente,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5527.jpg
NA,1,Marcio Bittar,MDB,AC,Titular,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador285.jpg
NA,1,Luiz do Carmo,MDB,GO,Suplente,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5585.jpg
NA,1,Luis Carlos Heinze,PP,RS,Titular,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1186.jpg
NA,1,Vanderlan Cardoso,PP,GO,Suplente,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5899.jpg
NA,2,Plínio Valério,PSDB,AM,Titular,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg
NA,2,VAGO,NA,NA,Suplente,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,2,Lasier Martins,PODE,RS,Titular,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5533.jpg
NA,2,Oriovisto Guimarães,PODE,PR,Suplente,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5924.jpg
NA,2,Juíza Selma,PSL,MT,Titular,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5929.jpg
NA,2,Major Olimpio,PSL,SP,Suplente,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5666.jpg
NA,3,Weverton,PDT,MA,Titular,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5411.jpg
NA,3,Jorge Kajuru,PSB,GO,Suplente,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5895.jpg
NA,3,Eliziane Gama,CIDADANIA,MA,Titular,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5718.jpg
NA,3,Randolfe Rodrigues,REDE,AP,Suplente,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg
NA,4,Arolde de Oliveira,PSD,RJ,Titular,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador751.jpg
NA,4,Angelo Coronel,PSD,BA,Suplente,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5967.jpg
NA,4,Lucas Barreto,PSD,AP,Titular,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5926.jpg
NA,4,VAGO,NA,NA,Suplente,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,5,Paulo Rocha,PT,PA,Titular,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg
NA,5,Rogério Carvalho,PT,SE,Suplente,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5352.jpg
NA,5,Paulo Paim,PT,RS,Titular,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg
NA,5,Zenaide Maia,PROS,RN,Suplente,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg
NA,6,Rodrigo Pacheco,DEM,MG,Titular,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5732.jpg
NA,6,Jorginho Mello,PR,SC,Suplente,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5350.jpg
NA,7,Caroline de Toni,NA,NA,Titular,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6079.jpg
NA,7,Elmar Nascimento,NA,NA,Suplente,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5689.jpg
NA,7,Arthur Lira,NA,NA,Titular,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5205.jpg
NA,7,Pedro Lucas Fernandes,NA,NA,Suplente,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6049.jpg
NA,7,Fábio Mitidieri,NA,NA,Titular,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5803.jpg
NA,7,Paulo Eduardo Martins,NA,NA,Suplente,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5858.jpg
NA,7,Baleia Rossi,NA,NA,Titular,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5809.jpg
NA,7,Eduardo Braide,NA,NA,Suplente,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6253.jpg
NA,7,Luiz Carlos Motta,NA,NA,Titular,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6187.jpg
NA,7,Filipe Barros,NA,NA,Suplente,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6118.jpg
NA,7,Jhonatan de Jesus,NA,NA,Titular,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5330.jpg
NA,7,Marcelo Ramos,NA,NA,Suplente,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6257.jpg
NA,7,Carlos Sampaio,NA,NA,Titular,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3765.jpg
NA,7,    ,NA,NA,Suplente,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,8,Paulo Pereira da Silva,NA,NA,Titular,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4746.jpg
NA,8,Augusto Coutinho,NA,NA,Suplente,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5291.jpg
NA,8,Bacelar,NA,NA,Titular,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5642.jpg
NA,8,Orlando Silva,NA,NA,Suplente,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5821.jpg
NA,9,Arlindo Chinaglia,NA,NA,Titular,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador853.jpg
NA,9,Carlos Zarattini,NA,NA,Suplente,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4729.jpg
NA,9,Enio Verri,NA,NA,Titular,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5656.jpg
NA,9,Bohn Gass,NA,NA,Suplente,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5338.jpg
NA,10,Vilson da Fetaemg,NA,NA,Titular,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6185.jpg
NA,10,Mauro Nazif,NA,NA,Suplente,CMMPV873,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4696.jpg
