id_ext,sigla_tipo,numero,ementa,data_apresentacao,casa,casa_origem,autor_nome,autor_uf,autor_partido,regime_tramitacao,forma_apreciacao,relator_id,relator_id_parlametria,id_leggo
20289,PL,3829,Dispõe sobre a estabilidade provisória no emprego do trabalhador cuja companheira estiver grávida. Proíbe a dispensa arbitrária ou sem justa causa durante um período de (12) doze meses contados a partir da concepção presumida.,1997-11-20T00:00:00Z,camara,camara,Arlindo Chinaglia,SP,PT,Ordinária,Plenário,74169,174169,106
115425,PL,986,"Acrescenta o art. 237-A à Lei nº 8.069, de 13 de julho de 1990, que dispõe sobre o Estatuto da Criança e do Adolescente. Define e tipifica como crime passível de pena de reclusão de 4 a 6 anos e multa a promoção ou facilitação do tráfico de criança ou adolescente, aumenta a pena para 6 a 10 anos no caso da utilização de violência, fraude ou ameaça grave.",2003-05-14T16:55:00Z,camara,camara,Maria do Rosário,RS,PT,Ordinária,Plenário,73645,173645,107
2139909,PRC,243,"Altera o artigo 151, do Regimento Interno da Câmara dos Deputados, acrescentando prioridade na tramitação dos projetos de lei relacionados a Primeira Infância. ",2017-05-31T19:33:00Z,camara,camara,Jhc+Mariana Carvalho+Pedro Cunha Lima,AL+RO+PB,PSB+PSDB+PSDB,Prioridade,Plenário,204506,1204506,109
2139910,PRC,244,"Cria, no âmbito da Câmara dos Deputados, a Comissão Permanente da Primeira Infância, Criança e do Adolescente. ",2017-05-31T19:33:00Z,camara,camara,FELIPE BORNIER+Jhc+Mariana Carvalho+Pedro Cunha Lima,RJ+AL+RO+PB,PROS+PSB+PSDB+PSDB,Prioridade,Plenário,178912,1178912,110
2223715,PEC,158,Altera os arts. 7º e 56 da Constituição Federal ampliando para 180 dias a licença maternidade da trabalhadora e institui a licença maternidade para Deputadas e Senadoras ,2019-10-03T11:12:00Z,camara,camara,Clarissa Garotinho,RJ,PROS,Especial,Plenário,204430,1204430,111
312134,PEC,494,"Altera os incisos XVIII e XIX do art. 7º da Constituição Federal, para conceder licença-maternidade e licença-paternidade em caso de adoção. ",2006-01-20T17:34:00Z,camara,NA,,NA,NA,Especial,Plenário,73904,173904,113
2190661,PL,171,"Acrescentam incisos ao art. 24 da lei nº 9.394, de 20 de dezembro de 1996, dispondo sobre o acesso à educação infantil e ao primeiro ano do ensino fundamental. ",2019-02-04T18:05:00Z,camara,camara,José Nelto,GO,PODE,Ordinária,Conclusiva,204534,1204534,114
2190698,PL,189,"Acrescenta o inciso III, no artigo 1º, da Lei 11.770 de 9 de setembro de 2008, que cria o Programa Empresa Cidadã, para ampliar a estabilidade provisória gestacional. Trata da ampliação da estabilidade provisória gestacional.",2019-02-04T18:25:00Z,camara,camara,Roberto de Lucena,SP,PODE,Ordinária,Conclusiva,141555,1141555,117
1724515,PL,2973,"Acrescenta inciso ao art. 23 da Lei nº 11.340, de 7 de agosto de 2006, para conferir ao juiz poderes para determinar a matrícula dos dependentes de mulheres vítimas de violência doméstica ou familiar, em escolas próximas do novo domicílio, em caso de necessidade de afastamento do lar. ",2015-09-15T13:42:00Z,camara,camara,RÔMULO GOUVEIA,PB,PSD,Ordinária,Conclusiva,178989,1178989,118
534245,PL,3161,"Altera o caput do art. 4º, da Lei nº 11.770 de 9 de setembro de 2008, para alterar regras da concessão de licença-maternidade. ",2012-02-08T14:28:00Z,camara,camara,Diego Andrade,MG,PSD,Ordinária,Conclusiva,204536,1204536,119
1594908,PL,2514,"Disciplina a forma, os prazos e os meios de preservação e de transferência de dados informáticos mantidos por fornecedor de serviço a autoridades públicas, para fins de investigação criminal envolvendo delito contra criança ou adolescente, e dá outras providências. ",2015-08-04T10:57:00Z,camara,NA,,NA,NA,Prioridade,Plenário,152610,1152610,120
1197728,PLP,46,"Acrescenta dispositivos à Lei de Responsabilidade Fiscal, para estabelecer a obrigatoriedade de um Anexo de Metas destinadas a Crianças e Adolescentes. Altera a Lei complementar nº 101, de 2000.",2015-03-31T12:12:00Z,camara,camara,Erika Kokay,DF,PT,Prioridade,Plenário,204371,1204371,121
2211367,PL,3933,Dispõe sobre a instalação de Centros de Referência Especializados no Atendimento Integral às pessoas com Transtorno do Espectro Autista e Síndrome de Down. ,2019-07-09T10:31:00Z,camara,camara,Dra. Soraya Manato,ES,PSL,Ordinária,Conclusiva,204507,1204507,122
2223608,PL,5352,"Veda qualquer discriminação à criança, ao adolescente e ao adulto com deficiência nas instituições públicas ou privadas de qualquer nível e modalidade de ensino. ",2019-10-02T18:34:00Z,camara,camara,Sâmia Bomfim,SP,PSOL,Ordinária,Conclusiva,178925,1178925,123
2175563,PL,10261,"Altera a Lei nº 13.431, de 04 de abril de 2017, que estabelece o sistema de garantia de direitos da criança e do adolescente vítima ou testemunha de violência. ",2018-05-16T19:16:00Z,camara,camara,ALBERTO FRAGA+Aníbal Gomes+Arthur Oliveira Maia+Bilac Pinto+BONIFÁCIO DE ANDRADA+Carlos Henrique Gaguim+CARLOS MELLES+Efraim Filho+Eli Corrêa Filho+Elmar Nascimento+FABIO GARCIA+Fernando Coelho Filho+Hélio Leite+HERÁCLITO FORTES+JOÃO PAULO KLEINÜBING+JORGE TADEU MUDALEN+JOSÉ CARLOS ALELUIA+Juscelino Filho+MARCOS ROGÉRIO+Marcos Soares+MENDONÇA FILHO+MISSIONÁRIO JOSÉ OLIMPIO+Norma Ayub+Onyx Lorenzoni+OSMAR BERTOLDI+PAUDERNEY AVELINO+Paulo Azi+Pedro Paulo+Professora Dorinha Seabra Rezende+RODRIGO GARCIA+RODRIGO PACHECO+Sóstenes Cavalcante+Tereza Cristina+ZÉ AUGUSTO NALIN,DF+CE+BA+MG+MG+TO+MG+PB+SP+BA+MT+PE+PA+PI+SC+SP+BA+MA+RO+RJ+PE+SP+ES+RS+PR+AM+BA+RJ+TO+SP+MG+RJ+MS+RJ,DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM+DEM,Ordinária,Plenário,204462,1204462,124
499594,PL,1164,"Acrescenta o § 3º e incisos ao art. 1º da Lei nº 11.770, de 09 de setembro de 2008. Estipula que a licença maternidade, em caso de nascimento prematuro, será estendida além dos 60 (sessenta dias) estabelecidos pelo Programa Empresa Cidadã.",2011-04-27T14:35:00Z,camara,camara,Lincoln Portela,MG,PL,Ordinária,Conclusiva,204406,1204406,125
1570646,PL,2322,"Dispõe sobre o acompanhamento pedagógico de crianças e adolescentes na escola pelos pais ou responsáveis legais. Altera as Leis nº 8.069, de 1990 e 9.394, de 1966 e o Decreto-Lei nº 5.452, de 1943.",2015-07-09T14:27:00Z,camara,camara,Ricardo Izar,SP,PP,Ordinária,Conclusiva,178929,1178929,126
380828,PL,2602,"Altera o art. 133 da Lei nº 8.069, de 13 de julho de 1990, Estatuto da Criança e do Adolescente, para dispor sobre requisitos de candidatura a membro de Conselho Tutelar. ",2007-12-12T16:02:00Z,camara,camara,DUARTE NOGUEIRA,SP,PSDB,Ordinária,Conclusiva,74655,174655,127
20956,PL,4550,"Altera o art. 389 do Decreto-Lei nº 5.452, de 1º de maio de 1943 (Consolidação das Leis do Trabalho - CLT). Obriga as empresas que tenham pelo menos 30 (trinta) trabalhadores a destinar local apropriado para os filhos dos empregados, durante o período de amamentação, até os seis anos de idade, sendo garantida a manutenção de assistência técnica e educacional, excetuando as microempresas e as empresas que empregam menos de trinta trabalhadores.",1998-05-22T00:00:00Z,camara,NA,,NA,NA,Prioridade,Plenário,90842,190842,128
426002,PL,4815,"Veda a comercialização de brinquedos acompanhados de lanches. Promoção de rede de ""fast food"" que vende brinquedo junto com o lanche.",2009-03-10T17:39:00Z,camara,camara,DR. NECHAR,SP,PP**,Ordinária,Plenário,73701,173701,129
2224630,PEC,163,"Altera o art. 10, II, ""b"" do Ato das Disposições Constitucionais Transitórias, para ampliar a regra de estabilidade nele contida. ",2019-10-09T17:16:00Z,camara,camara,Ruy Carneiro,PB,PSDB,Especial,Plenário,141516,1141516,131
2077748,PL,4509,"Acrescenta parágrafo único ao art. 87 e § 3º ao art. 208 ambos da Lei nº 8.069, de 13 de julho de 1990. Trata do Cadastro Nacional de Crianças e Adolescentes Desaparecidos.",2016-02-23T17:30:00Z,camara,camara,LAURA CARNEIRO+Maria do Rosário,RJ+RS,DEM+PT,Ordinária,Conclusiva,164359,1164359,134
2195257,PL,1712,"Insere dispositivos na Lei nº 12.764, de 27 de dezembro de 2012 (Institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista) e altera dispositivos da Lei nº 13.257, de 8 de março de 2016 (Marco Legal da Primeira Infância). 

NOVA EMENTA:Altera a Lei nº 12.764, de 27 de dezembro de 2012, que institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista, e a Lei nº 13.257, de 8 de março de 2016. ",2019-03-26T13:45:00Z,camara,camara,Tiago Dimas,TO,SOLIDARIEDADE,Urgência,Plenário,73943,173943,147
602729,PL,6852,"Altera os arts. 17 e  20 da Lei nº 11.947, de 16 de junho de 2009, com relação ao Programa Nacional de Alimentação Escolar - PNAE.

NOVA EMENTA: Altera dispositivos da Lei nº 11.947, de 16 de junho de 2009, para determinar que os Estados, os Municípios e o Distrito Federal forneçam recursos financeiros a fim de possibilitar o pleno funcionamento do Conselho de Alimentação Escolar (CAE) e aprovem normas complementares para operação do Programa Nacional de Alimentação Escolar (PNAE). ",2013-11-29T10:33:00Z,camara,camara,Professora Dorinha Seabra Rezende,TO,DEM,Urgência,Plenário,178987,1178987,149
2191844,PLP,25,"Institui o Sistema Nacional de Educação (SNE), fixando normas para a cooperação entre a União, os Estados, o Distrito Federal e os Municípios nas políticas, programas e ações educacionais, em regime de colaboração, nos termos do inciso V do caput e do parágrafo único do art. 23, do art. 211 e do art. 214 da Constituição Federal. ",2019-02-13T14:04:00Z,camara,camara,Professora Dorinha Seabra Rezende,TO,DEM,Prioridade,Plenário,204533,1204533,153
2080604,PL,3855,"Estabelece medidas contra a corrupção e demais crimes contra o patrimônio público e combate o enriquecimento ilícito de agentes públicos.

NOVA EMENTA: Estabelece medidas de combate à impunidade, à corrupção; altera os Decretos-Leis nºs 2.848, de 7 de dezembro de 1940 - Código Penal, e 3.689, de 3 de outubro de 1941 - Código de Processo Penal; as Leis nºs 4.717, de 29 de junho de 1965, 4.737, de 15 de julho de 1965, 8.072, de 25 de julho de 1990, 8.112, de 11 de dezembro de 1990, 8.429, de 2 de junho de 1992, 8.906, de 4 de julho de 1994, 9.096, de 19 de setembro de 1995,  9.504, de 30 de setembro de 1997, 9.613, de 3 de março de 1998, e 7.347, de 24 de julho de 1985; revoga dispositivos do Decreto-Lei nº 201, de 27 de fevereiro de 1967, e da Lei nº 8.137, de 27 de dezembro de 1990; e dá outras providências. Altera as Leis nº 8.137, de 1990; 8.702, de 1990; 13.150,  de 2015;  8.429, de 1992; 9.096, de 1995; 9.504, de 1997; 9.613, de 1998 e os Decretos-leis nº 2.848, de 1940; 3.689, de 1941. Revoga dispositivo do Decreto-lei nº 201, de 1967.",2016-03-29T18:33:00Z,camara,NA,,NA,NA,Urgência,Plenário,74399,174399,157
257161,PL,3729,"Dispõe sobre o licenciamento ambiental, regulamenta o inciso IV do § 1º do art. 225 da Constituição Federal, e dá outras providências. Dispõe que para a instalação de obra, empreendimento ou atividade potencialmente causadora de degradação do meio ambiente, será exigido Estudo Prévio de Impacto Ambiental (EIA), com ampla publicidade; regulamentando a Constituição Federal de 1988.",2004-06-08T00:00:00Z,camara,camara,IARA BERNARDI+IRINY LOPES+Ivan Valente+IVO JOSÉ+JOÃO ALFREDO+JOÃO GRANDÃO+LUCI CHOINACKI+LUCIANO ZICA+LUIZ ALBERTO+LUIZ EDUARDO GREENHALGH+MAURO PASSOS+NAZARENO FONTELES+VIGNATTI+WALTER PINHEIRO+ZEZÉU RIBEIRO,SP+ES+SP+MG+CE+MS+SC+SP+BA+SP+SC+PI+SC+BA+BA,PT+PT+PSOL+PT+PSOL+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT,Urgência,Plenário,204576,1204576,158
2088990,PLP,295,"Estabelece, com amparo nos arts. 163 e 165,      § 9º, da Constituição Federal, normas gerais sobre planejamento, orçamento, fundos, contabilidade, controle e avaliação na administração pública; altera a Lei Complementar nº 101, de 4 de maio de 2000; e revoga a Lei nº 4.320, de 17 de março de 1964. ",2016-06-21T16:37:00Z,camara,NA,,NA,NA,Prioridade,Plenário,178911,1178911,160
46249,PL,6299,"Altera os arts 3º e 9º da Lei nº 7.802, de 11 de julho de 1989, que dispõe sobre a pesquisa, a experimentação, a produção, a embalagem e rotulagem, o transporte, o armazenamento, a comercialização, a propaganda comercial, a utilização, a importação, a exportação, o destino final dos resíduos e embalagens, o registro, a classificação, o controle, a inspeção e a fiscalização de agrotóxicos, seus componentes e afins, e dá outras providências. Dispõe que o registro prévio do agrotóxico será o do princípio ativo;  dá  competência à União para legislar sobre destruição de embalagem do defensivo agrícola.",2002-03-13T00:00:00Z,camara,NA,,NA,NA,Prioridade,Plenário,162332,1162332,161
2121442,PL,6726,"Regulamenta o limite remuneratório de que tratam o inciso XI e os §§ 9º e 11 do art. 37 da Constituição Federal. Revoga as Leis nº 8.448, de 1992 e 8.852, de 1994 e dispositivos das Leis nº 8.112, de 1990 e 10.887, de 2004.",2016-12-14T22:16:00Z,camara,NA,,NA,NA,Prioridade,Plenário,73466,173466,162
345311,PL,490,"Altera a Lei n° 6.001, de 19 de dezembro de 1973, que dispõe sobre o Estatuto do Índio. Estabelece que as terras indígenas serão demarcadas através de leis.",2007-03-20T16:13:00Z,camara,camara,HOMERO PEREIRA,MT,PSD,Ordinária,Plenário,160600,1160600,163
2085536,PL,5370,"Dispõe sobre a zona de amortecimento das unidades de conservação; altera a Lei nº 9.985, de 18 de julho de 2000. ",2016-05-24T13:38:00Z,camara,camara,TONINHO PINHEIRO,MG,PP,Ordinária,Conclusiva,73674,173674,164
2120775,PL,6670,"Institui a Política Nacional de Redução de Agrotóxicos - PNARA, e dá outras providencias. ",2016-12-13T14:59:00Z,camara,NA,,NA,NA,Prioridade,Plenário,178986,1178986,165
2122766,PL,6814,"Institui normas para licitações e contratos da Administração Pública  e revoga a Lei nº 8.666,  de  21  de  junho  de  1993, a Lei nº 10.520, de 17 de julho de 2002, e dispositivos da Lei nº 12.462, de 4 de agosto de 2011. ",2017-02-03T15:31:00Z,camara,NA,,NA,NA,Urgência,Plenário,160573,1160573,166
541857,PL,3722,"Disciplina as normas sobre aquisição, posse, porte e circulação de armas de fogo e munições, cominando penalidades e dando providências correlatas. Altera o Decreto-lei nº 2.848, de 1940 e revoga  a Lei nº 10.826, de 2003.",2012-04-19T10:48:00Z,camara,camara,Rogério Peninha Mendonça,SC,MDB,Ordinária,Plenário,178894,1178894,168
2119881,PEC,287,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências ",2016-12-05T13:09:00Z,camara,camara,Poder Executivo,NA,NA,Especial,Plenário,160600,1160600,169
2158425,PL,8939,"Modifica a Lei nº 12.276, de 30 de junho de 2010, que autoriza a União a ceder onerosamente à Petróleo Brasileiro S.A. - PETROBRAS o exercício das atividades de pesquisa e lavra de petróleo, de gás natural e de outros hidrocarbonetos fluidos de que trata o inciso I do art. 177 da Constituição Federal, e dá outras providências, para permitir à PETROBRAS a transferência parcial, a terceiros, de áreas contratadas no regime de cessão onerosa.

NOVA EMENTA: Altera a Lei nº 12.276, de 30 de junho de 2010, para permitir à Petróleo Brasileiro S.A. (Petrobras) a transferência parcial a terceiros de áreas contratadas no regime de cessão onerosa. ",2017-10-25T14:24:00Z,camara,camara,JOSÉ CARLOS ALELUIA,BA,DEM,Urgência,Plenário,141431,1141431,170
2056568,PL,3751,"Dispõe sobre a desapropriação e indenização de propriedades privadas em unidades de conservação de domínio público. Altera a Lei nº 9.985, de 2000.",2015-11-25T13:36:00Z,camara,camara,TONINHO PINHEIRO,MG,PP,Ordinária,Conclusiva,160511,1160511,171
1738598,PL,3068,"Dispõe sobre a criação da Área de Proteção Ambiental de Canavieiras, localizada nos Municípios de Canavieiras, Belmonte e Una, no Estado da Bahia. ",2015-09-22T18:19:00Z,camara,camara,Sérgio Brito,BA,PSD,Ordinária,Conclusiva,160655,1160655,172
14562,PEC,215,"Acrescenta o inciso XVIII ao art. 49; modifica o § 4º e acrescenta o § 8º ambos no art. 231, da Constituição Federal. Inclui dentre as competências exclusivas do Congresso Nacional a aprovação de demarcação das terras tradicionalmente ocupadas pelos índios e a ratificação das demarcações já homologadas; estabelecendo que os critérios e procedimentos de demarcação serão regulamentados por lei.",2000-03-28T00:00:00Z,camara,camara,SÁ,RR,PR,Especial,Plenário,73463,173463,173
2170839,PL,9950,"Dispõe sobre a conservação e o uso sustentável do Bioma Pantanal e dá outras providências. Altera as Leis nº 9.393, de 1996 e 12.651, de 2012.",2018-04-04T16:08:00Z,camara,camara,Alessandro Molon,RJ,PSB,Ordinária,Conclusiva,204386,1204386,174
944279,PL,25,Dispõe sobre a conservação e a utilização sustentável da vegetação nativa do Bioma Cerrado. ,2015-02-02T15:48:00Z,camara,camara,SARNEY FILHO,MA,PV,Ordinária,Conclusiva,73655,173655,175
2120019,PL,6621,"Dispõe sobre a gestão, a organização, o processo decisório e o controle social das agências reguladoras, altera a Lei nº 9.427, de 26 de dezembro de 1996, a Lei nº 9.472, de 16 de julho de 1997, a Lei nº 9.478, de 6 de agosto de 1997, a Lei nº 9.782, de 26 de janeiro de 1999, a Lei nº 9.961, de 28 de janeiro de 2000, a Lei nº 9.984, de 17 de julho de 2000, a Lei nº 9.986, de 18 de julho de 2000, a Lei nº 10.233, de 5 de junho de 2001, a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, a Lei nº 11.182, de 27 de setembro de 2005, e a Lei nº 10.180, de 6 de fevereiro de 2001, e dá outras providências. ",2016-12-06T18:27:00Z,camara,NA,,NA,NA,Prioridade,Conclusiva,73463,173463,178
51066,PLP,307,"Acrescenta dispositivo à Lei nº 101, de 04 de maio de 2000, de modo a excluir do limite de gasto com pessoal os recursos advindos do FUNDEF, nos termos do art. 60, § 5º do ADCT. Tratando dos gastos com o pagamento dos professores do ensino fundamental.",2002-05-08T17:59:00Z,camara,camara,LUIZ SÉRGIO,RJ,PT,Prioridade,Plenário,204537,1204537,179
